repo,repo_id,host,host_source,host_checked
aws/aws-sdk-js-crypto-helpers,149673986,,,
aws/aws-sdk-js-v3,87228090,,,
aws/aws-sdk-pandas,172615836,,,
aws/aws-sdk-python,954213877,,,
aws/aws-xray-sdk-python,103969019,,,
aws/bedrock-agentcore-sdk-python,1015684263,,,
aws/constructs,231674050,,,
aws/jsii,105802846,,,
aws/s2n-tls,21287076,,,
aws/sagemaker-core,808270103,,,
aws/sagemaker-mlflow,816873802,,,
aws/sagemaker-python-sdk,110621895,,,
aws/sagemaker-schema-inference-artifacts,,,,
aws/serverless-application-model,70530854,,,
awslabs/aws-c-auth,176365316,,,
awslabs/aws-c-cal,169459589,,,
awslabs/aws-c-common,117142517,,,
awslabs/aws-c-compression,134912440,,,
awslabs/aws-c-event-stream,122117292,,,
awslabs/aws-c-http,142940518,,,
awslabs/aws-c-io,123649788,,,
awslabs/aws-c-mqtt,142616481,,,
awslabs/aws-c-s3,277903433,,,
awslabs/aws-c-sdkutils,413901038,,,
awslabs/aws-cfn-template-flip,75023443,,,
awslabs/aws-checksums,93201193,,,
awslabs/aws-crt-cpp,157629873,,,
awslabs/aws-crt-python,152641609,,,
awslabs/aws-embedded-metrics-python,217385309,,,
awslabs/aws-lambda-invoke-store,1045169168,,,
awslabs/aws-lambda-rust-runtime,156752158,,,
awslabs/aws-sdk-rust,357284448,,,
awslabs/python-deequ,311469500,,,
awslabs/sagemaker-debugger-rulesconfig,221298639,,,
awslabs/shuttle,343548793,,,
awxkee/fast_transpose,889656126,,,
awxkee/moxcms,939675178,,,
awxkee/pxfm,1006574727,,,
awxkee/yuvutils-rs,800998684,,,
axboe/liburing,200663555,,,
axcient/rolling-file-rs,353183565,,,
axelf4/unicode-linebreak,161167508,,,
axiomhq/rust-cuckoofilter,39162286,,,
axios/axios,23088740,,,
axnsan12/drf-yasg,112461400,,,
axodotdev/axoasset,581873076,,,
axodotdev/axocli,623124577,,,
axodotdev/axoprocess,733681782,,,
axodotdev/axotag,719261703,,,
axodotdev/axoupdater,745160054,,,
axodotdev/cargo-dist,551088529,,,
ayatanaindicators/ayatana-ido,103537296,,,
ayatanaindicators/libayatana-appindicator,874868051,,,
ayatanaindicators/libayatana-indicator,103536651,,,
ayuhito/modern-tar,1062247161,,,
azproduction/promise-queue,15224271,,,
azriel91/anymap2,356443874,,,
azriel91/tynm,230809368,,,
azubieta/xdg-utils-cxx,161699698,,,
azure/azure-cli,51040886,,,
azure/azure-cosmos-table-python,105323559,,,
azure/azure-data-lake-store-python,62902455,,,
azure/azure-functions-python-worker,117730503,,,
azure/azure-kusto-python,108257720,,,
azure/azure-multiapi-storage-python,94827841,,,
azure/azure-sdk-for-js,108311273,,,
azure/azure-sdk-for-python,4127088,,,
azure/azure-sdk-for-rust,295810364,,,
azure/azure-storage-python,39039065,,,
azure/azure-uamqp-python,123007480,,,
azure/machinelearningnotebooks,145148726,,,
azure/msrest-for-python,71186468,,,
azure/msrestazure-for-python,71186377,,,
azuread/azure-activedirectory-library-for-python,43620042,,,
azuread/microsoft-authentication-extensions-for-python,184828766,,,
azuread/microsoft-authentication-library-for-js,83085579,,,
azuread/microsoft-authentication-library-for-python,67243113,,,
b12-archive/array-from,35482763,,,
b12-archive/is-subset,34801783,,,
baalexander/node-portscanner,2194158,,,
babel/babel,24560307,,,
babel/babel-eslint,31404632,,,
babel/babel-loader,24963784,,,
babel/babel-plugin-proposal-private-property-in-object,648700210,,,
babel/babel-polyfills,190579283,,,
babel/babel-preset-env,65648767,,,
babel/babelify,24835467,,,
babel/babili,55723051,,,
babel/babylon,53558755,,,
babel/minify,55723051,,,
babel/preset-modules,220502550,,,
bachmann1234/diff_cover,28937065,,,
bachp/junit-report-rs,149821581,,,
badboy/crc64-rs,25263130,,,
badboy/iso8601,38273491,,,
badel2/gg-alloc,509879601,,,
badgateway/structured-headers,126923075,,,
bagel897/pytoolconfig,484470011,,,
bahamas10/css-color-names,8795500,,,
bahmutov/lazy-ass,20043723,,,
bahmutov/start-server-and-test,109404010,,,
balena-io-modules/dockerignore,256311332,,,
balliegojr/simple-dns,345008407,,,
bancek/rust-http-range,69821493,,,
banyan/rust-pretty-bytes,44460791,,,
baoyachi/duration-str,346561418,,,
baoyachi/rust_is_debug,426902730,,,
baoyachi/sha256-rs,334573857,,,
baoyachi/shadow-rs,282861218,,,
barneygale/pathlib-abc,729600456,,,
barseghyanartur/tld,11746687,psf,domain,2026-06-29T23:07:58+00:00
baruchvlz/resq,176531427,,,
base-repos/base,41500302,,,
base/base,926596183,,,
bastibe/python-soundfile,12406971,,,
bastikr/boolean.py,891231,,,
baulk/less-windows,792725688,,,
bazel-contrib/rules_nodejs,101107622,,,
bazel-contrib/rules_python,101780532,,,
bazelbuild/rules_python,101780532,,,
baztian/jaydebeapi,16588106,,,
bboe/update_checker,6526092,,,
bbqsrc/core2,678041123,,,
bcaudan/jasmine-spec-reporter,18489022,,,
bcmyers/num-format,158951651,,,
bcoe/c8,108371904,,,
bcoe/v8-coverage,184654123,,,
bdashore3/typemap_rev,278894766,,,
bdcht/grandalf,1792493,,,
bdeitte/hot-shots,43089045,,,
bdwgc/bdwgc,2109456,,,
beanbaginc/kgb,10215090,,,
bear/parsedatetime,5775977,,,
beartype/beartype,252646465,,,
beartype/pytest-beartype,731977229,,,
beatgammit/base64-js,2853282,,,
beaugunderson/ip-address,1495036,,,
beautifier/js-beautify,84822,,,
becheran/grid,251753782,,,
becheran/ntest,230762522,,,
becheran/wildmatch,231255084,,,
beetbox/audioread,2736480,,,
behave-contrib/behave-html-formatter,320667273,,,
behave-contrib/behave-html-pretty-formatter,538411695,,,
behave/behave,2642784,,,
behos/lazy-pool,117297170,,,
belledonnecommunications/bcg729,29290153,,,
beltoforion/muparser,40821917,,,
belval/pdf2image,92681034,,,
bendotcodes/cookies,32215253,,,
bendrucker/argv-formatter,27019761,,,
bendrucker/builtin-status-codes,38492865,,,
bendrucker/git-log-parser,26916384,,,
bendrucker/postgres-array,37339462,,,
bendrucker/postgres-bytea,37399029,,,
bendrucker/postgres-date,37392242,,,
bendrucker/postgres-interval,37392719,,,
bendrucker/spawn-error-forwarder,27044474,,,
benfred/py-spy,143092994,,,
benfred/remoteprocess,222302431,,,
benhoyt/inih,32095406,,,
benhoyt/scandir,10027254,,,
benjamingr/tmp-promise,52350157,,,
benjaminp/six,77868600,,,
benjamn/ast-types,9653495,,,
benjamn/optimism,69745154,,,
benjamn/private,9801367,,,
benjamn/recast,5905681,,,
benjamn/wryware,178236340,,,
benlesh/symbol-observable,46494071,,,
benmccann/esm-env,574655621,,,
benoitc/gunicorn,390510,,,
benwilber/exitcode,92436202,,,
berkeleydb/libdb,2380364,,,
berkeleytrue/warning,33216620,,,
berkerpeksag/astor,5879214,,,
berkerpeksag/selectors34,29925794,,,
berkowski/mio-serial,76149955,,,
bernii/querystring-parser,1740934,,,
berriai/litellm,671269505,,,
bes-js/fastgate,879875926,,,
bes-js/herc.ai,654557688,,,
bes-js/nyro,876336577,,,
besok/jsonpath-rust,346151858,,,
besser82/libxcrypt,35503965,,,
bestiejs/json3,3412691,,,
bestiejs/platform.js,1800453,,,
betodealmeida/python-rison,123021645,,,
betterproto/python-betterproto2,898569034,,,
bevacqua/hash-sum,39091372,,,
bevry/binaryextensions,15069316,,,
bevry/domain-browser,12917210,,,
bevry/editions,52947639,,,
bevry/istextorbinary,15069510,,,
bevry/textextensions,15069193,,,
bevry/version-range,307547809,,,
bevyengine/atomicow,847928647,,,
bevyengine/bevy,234798675,,,
bevyengine/bevy_mikktspace,1007492045,,,
bevyengine/disqualified,861806472,,,
bevyengine/dlss_wgpu,1016183643,,,
bevyengine/naga_oil,521886609,,,
bevyengine/variadics_please,880509990,,,
bgrins/tinycolor,1973790,,,
bheisler/criterion.rs,20188259,,,
bheisler/iai,326269244,,,
bheisler/tinytemplate,163741283,,,
bholley/atomic_refcell,77956507,,,
bholloway/adjust-sourcemap-loader,50889554,,,
bholloway/resolve-url-loader,40636076,,,
bigcat88/pillow_heif,405143758,,,
bikeshedder/deadpool,221692205,,,
bilelmoussaoui/ashpd,289478027,,,
bill4time/javascript-natural-sort,15558523,,,
billyrieger/bimap-rs,102978609,,,
binarymuse/toml-node,8386256,,,
binaryornot/binaryornot,12170815,,,
bincode-org/bincode,24130045,,,
bincode-org/unty,695530015,,,
bincode-org/virtue,434854812,,,
biopython/biopython,151541,,,
biotite-dev/biotite,98795444,,,
biotite-dev/biotraj,822192984,,,
birkenfeld/iter-read,56968444,,,
birkenfeld/serde-pickle,56865982,,,
biscuit-auth/biscuit-rust,178894114,,,
bitcoinjs/bech32,86780899,,,
bitcoinjs/bs58check,21410646,,,
bitemyapp/brotli2-rs,54689750,,,
bitflags/bitflags,29287955,,,
bitsandbytes-foundation/bitsandbytes,373674258,,,
bitshifter/glam-rs,152246072,,,
bjyoungblood/es6-error,33049543,,,
bkchr/impl-trait-for-tuples,207754453,,,
bkchr/proc-macro-crate,170109645,,,
blackbeam/mysql_async,70676032,,,
blackbeam/named_pipe,41591182,,,
blackbeam/rust-crc16,32470984,,,
blackbeam/rust-mysql-simple,16957443,,,
blackbeam/rust_mysql_common,97316835,,,
blackflux/object-treeify,176183272,,,
blake2/libb2,44247193,,,
blake3-team/blake3,220778874,,,
blakeembrey/arity,16170737,,,
blakeembrey/array-flatten,17789771,,,
blakeembrey/change-case,9440238,,,
blakeembrey/javascript-stringify,22373736,,,
blas-lapack-rs/accelerate-src,48690485,,,
blas-lapack-rs/blas-sys,26353659,,,
blas-lapack-rs/blis-src,134070441,,,
blas-lapack-rs/cblas-sys,110716043,,,
blas-lapack-rs/lapack-src,108715739,,,
blas-lapack-rs/lapack-sys,26353835,,,
blas-lapack-rs/netlib-src,32312878,,,
blas-lapack-rs/openblas-src,32312763,,,
blas-lapack-rs/r-src,635533316,,,
blitz-js/superjson,28627350,,,
blobfile/blobfile,192242308,,,
blobfolio/brunch,339928312,,,
blobfolio/dactyl,339932770,,,
bloomberg/memray,479491550,,,
blosc/c-blosc,1990838,numfocus,domain,2026-06-29T23:07:54+00:00
blosc/python-blosc2,352578424,numfocus,domain,2026-06-29T23:07:54+00:00
bluealloy/revm,411607920,,,
bluefish43/libunwind-sys,,,,
blueimp/javascript-md5,2955178,,,
bluejekyll/enum-as-inner,160735013,,,
bluejekyll/trust-dns,838052812,,,
bluelovers/ws-iconv,260404036,,,
bluelovers/ws-ts-type,157709009,,,
bluelovers/ws-yarn-workspaces,187430080,,,
bluez/bluez,219718895,,,
bluk/leb128fmt,699047943,,,
bluss/arrayvec,35889751,,,
bluss/bencher,65987276,,,
bluss/defmac,70029954,,,
bluss/galil-seiferas,109623524,,,
bluss/itertools-num,68829474,,,
bluss/maplit,35741166,,,
bluss/matrixmultiply,54923782,,,
bluss/odds,36741771,,,
bluss/permutohedron,38065356,,,
bluss/rawpointer,76553260,,,
bluss/rawslice,76554233,,,
bluss/scopeguard,34852158,,,
bluss/thread-tree,161393758,,,
bluss/twoway,37493612,,,
bluss/unchecked-index,106172877,,,
blyxxyz/lexopt,383874478,,,
blyxxyz/os_display,416467467,,,
bmcfee/resampy,55787217,,,
bmeck/node-cookiejar,691683,,,
bminor/binutils-gdb,,,,
bminor/glibc,13868694,fsf/gnu,project_list,2026-07-05T16:57:24+00:00
bmwill/diffy,210213656,,,
bnjbvr/file-per-thread-logger,142904236,,,
bnjmnt4n/regjsgen,20373370,,,
bnoordhuis/node-unix-dgram,2271929,,,
boa-dev/ryu-js,278246003,,,
boa-dev/temporal,753875367,,,
bob450/minimp3-rs,670718562,,,
bobgneu/human-format-rs,119239952,,,
bobhy/print-positions,600436503,,,
boblauer/mockdate,17845534,,,
bobotig/python-mss,11100375,,,
bodil/array-ops,248514617,,,
bodil/bitmaps,206831434,,,
bodil/im-rs,88519607,,,
bodil/refpool,223666004,,,
bodil/sized-chunks,171518490,,,
bodil/smartstring,264052931,,,
bodoni/svg,30490162,,,
bodono/scs-python,108034947,,,
boennemann/nerf-dart,41092532,,,
boinkor-net/governor,221836070,,,
bojand/infer,172104710,,,
bokeh/bokeh,3834332,numfocus,domain,2026-06-29T23:07:54+00:00
bolsote/isoduration,279641185,,,
bombomby/optick-rs,281237855,,,
bombshell-dev/clack,599311541,,,
bonega/yore,370257787,,,
boneskull/node-environment-flags,157269795,,,
boostorg/boost,7590028,,,
borda/pydeprecate,348507513,,,
borewit/file-type-xml,904978280,,,
borewit/peek-readable,94110458,,,
borewit/readable-web-to-node-stream,184474666,,,
borewit/strtok3,94679236,,,
borewit/text-codec,1037515604,,,
borewit/token-types,94668844,,,
borewit/tokenizer-inflate,893507714,,,
borewit/tokenizer-token,230083079,,,
borntyping/python-colorlog,5691060,psf,domain,2026-06-29T23:07:58+00:00
borntyping/rust-simple_logger,31239124,,,
botika/buf-min,276511222,,,
botika/v_escape,160065385,,,
botika/yansi-term,252164108,,,
boto/boto,771016,,,
boto/boto3,24774658,,,
boto/botocore,6670942,,,
boto/s3transfer,49535299,,,
bottlepy/bottle,239940,,,
boujeepossum/k9,256895746,,,
bourumir-wyngs/saphyr,1106514693,,,
bourumir-wyngs/serde-yaml-bw,795883810,,,
bowser-js/bowser,1673025,,,
box/box-python-sdk,30386388,,,
box/flaky,18534090,,,
bpampuch/pdfmake,16107755,,,
bqplot/bqplot,43191201,,,
braintree/sanitize-url,99134486,,,
bramstein/url-template,6359971,,,
bramus/specificity,462530019,,,
brandon-rhodes/pyephem,4778252,,,
brave/kuchikiki,351927399,,,
braveg1rl/performance-now,336187529,,,
brayniac/dejavu,167259173,,,
brayniac/mpmc,45214423,,,
brc-dd/iron-webcrypto,494132973,,,
breakfastquay/rubberband,51008065,,,
breezewish/saturating-rs,197507317,,,
brendanzab/approx,46217790,,,
brendanzab/codespan,122145662,,,
brendanzab/gl-rs,7655767,,,
brendonovich/swift-rs,419146766,,,
brettlangdon/node-dogapi,9021649,,,
brettstimmerman/mensch,10633258,,,
brianc/node-buffer-writer,8627841,,,
brianc/node-packet-reader,15542668,,,
brianc/node-pg-types,17784851,,,
brianc/node-postgres,991475,,,
briancurtin/deprecation,78771440,,,
brianloveswords/base64url,7610201,,,
brianloveswords/buffer-crc32,4992757,,,
brianpugh/cyclopts,713675962,,,
briansmith/ring,39527318,,,
briansmith/untrusted,60483120,,,
briansmith/webpki,41473746,,,
bridgear/safe-stable-stringify,118483960,,,
bridgecrewio/checkov,224386599,,,
bridgecrewio/detect-secrets,538947867,,,
bridgecrewio/jsonpath-ng,576433895,,,
bridgecrewio/python-hcl2,280815981,,,
brightcove/hot-shots,43089045,,,
brightspace/node-ecdsa-sig-formatter,37217219,,,
bripkens/connect-history-api-fallback,10140491,,,
brix/crypto-js,9305860,,,
brkalmar/token_stream_flatten-rs,314228877,,,
broccolijs/broccoli-node-api,146037058,,,
broccolijs/broccoli-node-info,64562840,,,
broccolijs/broccoli-plugin,34490172,,,
broccolijs/fs-merger,191261243,,,
broccolijs/node-quick-temp,16701603,,,
broccolijs/node-symlink-or-copy,22017670,,,
broofa/mime,534940,,,
broofa/node-int64,1208666,,,
broofa/node-uuid,74679736,,,
brotskydotcom/dbus-secret-service,1044471530,,,
browserify/acorn-node,116865709,,,
browserify/brfs,8479439,,,
browserify/browser-pack,8134840,,,
browserify/browser-resolve,8210977,,,
browserify/browserify,931039,,,
browserify/browserify-aes,25274085,,,
browserify/browserify-cipher,43258951,,,
browserify/browserify-des,43256726,,,
browserify/browserify-rsa,28342922,,,
browserify/browserify-sign,26658897,,,
browserify/browserify-zlib,18546856,,,
browserify/buffer-xor,35992529,,,
browserify/cipher-base,43222818,,,
browserify/commonjs-assert,14567595,,,
browserify/console-browserify,7848430,,,
browserify/createecdh,26282928,,,
browserify/createhash,29243719,,,
browserify/createhmac,29244472,,,
browserify/crypto-browserify,4110016,,,
browserify/deps-sort,11274642,,,
browserify/detective,1914120,,,
browserify/diffie-hellman,26095694,,,
browserify/events,1649251,,,
browserify/evp_bytestokey,43249102,,,
browserify/hash-base,55363879,,,
browserify/insert-module-globals,8321974,,,
browserify/labeled-stream-splicer,20713440,,,
browserify/md5.js,55421896,,,
browserify/module-deps,8139951,,,
browserify/node-util,14568009,,,
browserify/parse-asn1,28092588,,,
browserify/path-browserify,14903972,,,
browserify/pbkdf2,23705832,,,
browserify/publicencrypt,28107304,,,
browserify/randombytes,29300004,,,
browserify/randomfill,107404189,,,
browserify/resolve,1915099,,,
browserify/ripemd160,14101213,,,
browserify/sha.js,15467184,,,
browserify/static-eval,11557499,,,
browserify/static-module,18966328,,,
browserify/stream-browserify,14904540,,,
browserify/stream-splicer,20662644,,,
browserify/syntax-error,5269534,,,
browserify/timers-browserify,4452091,,,
browserify/to-buffer,51781675,,,
browserify/tty-browserify,14904689,,,
browserify/vm-browserify,3557987,,,
browserslist/browserslist,27971466,,,
browserslist/browserslist-rs,424891303,,,
browserslist/caniuse-lite,80221890,,,
browserslist/update-db,505548145,,,
brson/big_s,193815831,,,
brson/wasm-opt-rs,514357617,,,
bruce/node-temp,696592,,,
brucechapman/rust_testing_logger,143789091,,,
brunoczim/fslock,230855874,,,
brycebaril/through2-filter,11915926,,,
brycx/pasetors,300406007,,,
bspeice/dtparse,136107169,,,
bsteinb/accurate,52726208,,,
btd/rollup-plugin-visualizer,71915367,,,
budziq/rust-skeptic,39320212,,,
bufbuild/protobuf-es,469763813,,,
bugenzhao/task-local,954447780,,,
buglessrb/procmail,465238531,,,
bugwheels94/math-expression-evaluator,38314103,,,
bup/bup,5664897,,,
burdges/getrandom_or_panic,721715225,,,
burdges/lioness-rs,76609689,,,
burnash/gspread,2897853,,,
burntsushi/aho-corasick,37290678,,,
burntsushi/bstr,170155321,,,
burntsushi/byteorder,30270430,,,
burntsushi/encoding_rs_io,141854509,,,
burntsushi/fst,41943138,,,
burntsushi/jiff,759017108,,,
burntsushi/memchr,37290652,,,
burntsushi/quickcheck,17559913,,,
burntsushi/ripgrep,53631945,,,
burntsushi/rust-csv,18004019,,,
burntsushi/rust-pcre2,145255033,,,
burntsushi/rust-snappy,64718092,,,
burntsushi/rust-stats,24966001,,,
burntsushi/same-file,78375612,,,
burntsushi/tabwriter,23774103,,,
burntsushi/termcolor,141345580,,,
burntsushi/ucd-generate,123997498,,,
burntsushi/utf8-ranges,44354799,,,
burntsushi/walkdir,42685794,,,
burntsushi/winapi-util,146040682,,,
businho/pytest-ruff,599731435,,,
bustawin/retry-requests,229452436,,,
bvaughn/react-error-boundary,97559842,,,
bvaughn/react-resizable-panels,581285293,,,
bvaughn/react-virtualized,45431898,,,
bvaughn/react-virtualized-auto-sizer,137773494,,,
bvaughn/react-window,132474914,,,
bve-reborn/ktx2,412979356,,,
bw2/configargparse,21185133,,,
bwindels/exif-parser,10349546,,,
bycedric/resolve-workspace-root,846115819,,,
byllyfish/exacl,305508909,,,
byron/gitoxide,136510559,,,
byron/google-apis-rs,31410701,,,
byron/jwalk,168006960,,,
byron/open-rs,31426249,,,
byron/pulldown-cmark-to-cmark,121103607,,,
byron/trash-rs,195042940,,,
byron/treediff-rs,78864964,,,
byron/tui-crates,363770194,,,
byron/yup-hyper-mock,31381008,,,
bytebeamio/rumqtt,215238831,,,
bytecodealliance/arf-strings,258657486,,,
bytecodealliance/cap-std,275013363,,,
bytecodealliance/fs-set-times,295545548,,,
bytecodealliance/jco,576428611,,,
bytecodealliance/regalloc.rs,225636999,,,
bytecodealliance/regalloc2,357725653,,,
bytecodealliance/rustix,295544240,,,
bytecodealliance/system-interface,297810694,,,
bytecodealliance/target-lexicon,131346881,,,
bytecodealliance/wasi,196445196,,,
bytecodealliance/wasi-rs,196445196,,,
bytecodealliance/wasm-tools,265302687,,,
bytecodealliance/wasmtime,101767772,,,
bytecodealliance/wit-bindgen,341707514,,,
bytecodealliance/wstd,834154601,,,
bytesize-rs/bytesize,39176169,,,
c-ares/c-ares,571708,,,
c-w/ghp-import,526434,,,
c0fec0de/anytree,66707325,,,
c2fo/fast-csv,5756483,,,
