"project","language","github_repo","repo_id","main_repo","homepage","fetched_at"
"janus-gateway","c++","meetecho/janus-gateway","","https://github.com/meetecho/janus-gateway.git","https://github.com/meetecho/janus-gateway","2026-05-31T14:41:16+01:00"
"java-diff-utils","jvm","java-diff-utils/java-diff-utils","","https://github.com/java-diff-utils/java-diff-utils.git","https://github.com/java-diff-utils/java-diff-utils.git","2026-05-31T14:41:16+01:00"
"java-example","jvm","CodeIntelligenceTesting/jazzer","","https://github.com/CodeIntelligenceTesting/jazzer","https://github.com/CodeIntelligenceTesting/jazzer","2026-05-31T14:41:16+01:00"
"java-jwt","jvm","auth0/java-jwt","","https://github.com/auth0/java-jwt/","https://github.com/auth0/java-jwt/","2026-05-31T14:41:16+01:00"
"java-uuid-generator","jvm","cowtowncoder/java-uuid-generator","","https://github.com/cowtowncoder/java-uuid-generator","https://github.com/cowtowncoder/java-uuid-generator","2026-05-31T14:41:16+01:00"
"java-xmlbuilder","jvm","jmurty/java-xmlbuilder","","https://github.com/jmurty/java-xmlbuilder","https://github.com/jmurty/java-xmlbuilder","2026-05-31T14:41:16+01:00"
"javacpp","jvm","bytedeco/javacpp","","https://github.com/bytedeco/javacpp","https://github.com/bytedeco/javacpp","2026-05-31T14:41:16+01:00"
"javaparser","jvm","javaparser/javaparser","","https://github.com/javaparser/javaparser","https://javaparser.org","2026-05-31T14:41:16+01:00"
"javapoet","jvm","square/javapoet","","https://github.com/square/javapoet.git","https://github.com/square/javapoet","2026-05-31T14:41:16+01:00"
"javascript-example","javascript","CodeIntelligenceTesting/jazzer","","https://github.com/CodeIntelligenceTesting/jazzer.js","https://github.com/CodeIntelligenceTesting/jazzer.js","2026-05-31T14:41:16+01:00"
"javassist","jvm","jboss-javassist/javassist","","https://github.com/jboss-javassist/javassist","http://www.javassist.org/","2026-05-31T14:41:16+01:00"
"javy","rust","bytecodealliance/javy","","https://github.com/bytecodealliance/javy.git","https://github.com/bytecodealliance/javy","2026-05-31T14:41:16+01:00"
"jaxb","jvm","eclipse-ee4j/jaxb-ri","","https://github.com/eclipse-ee4j/jaxb-ri.git","https://eclipse-ee4j.github.io/jaxb-ri/","2026-05-31T14:41:16+01:00"
"jbig2dec","c++","","","git://git.ghostscript.com/jbig2dec.git","https://www.jbig2dec.com","2026-05-31T14:41:16+01:00"
"jboss-logging","jvm","jboss-logging/jboss-logging","","https://github.com/jboss-logging/jboss-logging","https://github.com/jboss-logging/jboss-logging","2026-05-31T14:41:16+01:00"
"jc","python","kellyjonbrazil/jc","","https://github.com/kellyjonbrazil/jc.git","https://kellyjonbrazil.github.io/jc/docs/","2026-05-31T14:41:16+01:00"
"jdom","jvm","hunterhacker/jdom","","https://github.com/hunterhacker/jdom.git","http://jdom.org/","2026-05-31T14:41:16+01:00"
"jedi","python","davidhalter/jedi","3489194","https://github.com/davidhalter/jedi","https://github.com/davidhalter/jedi","2026-05-31T14:41:16+01:00"
"jedis","jvm","redis/jedis","","https://github.com/redis/jedis.git","https://github.com/redis/jedis","2026-05-31T14:41:16+01:00"
"jerryscript","c","jerryscript-project/jerryscript","","https://github.com/jerryscript-project/jerryscript","https://jerryscript.net","2026-05-31T14:41:16+01:00"
"jersey","jvm","eclipse-ee4j/jersey","","https://github.com/eclipse-ee4j/jersey.git","https://github.com/eclipse-ee4j/jersey","2026-05-31T14:41:16+01:00"
"jettison","jvm","jettison-json/jettison","","https://github.com/jettison-json/jettison.git","https://github.com/jettison-json/jettison","2026-05-31T14:41:16+01:00"
"jetty","jvm","eclipse/jetty","","https://github.com/eclipse/jetty.project","www.eclipse.org/jetty","2026-05-31T14:41:16+01:00"
"jflex","jvm","jflex-de/jflex","","https://github.com/jflex-de/jflex","https://github.com/jflex-de/jflex","2026-05-31T14:41:16+01:00"
"jfreechart","jvm","jfree/jfreechart","","https://github.com/jfree/jfreechart.git","https://www.jfree.org/jfreechart/","2026-05-31T14:41:16+01:00"
"jimfs","jvm","google/jimfs","","git@github.com:google/jimfs.git","https://github.com/google/jimfs","2026-05-31T14:41:16+01:00"
"jimp","javascript","jimp-dev/jimp","24008065","https://github.com/jimp-dev/jimp","https://github.com/jimp-dev/jimp","2026-05-31T14:41:16+01:00"
"jinja2","python","pallets/jinja","994551","https://github.com/pallets/jinja","https://github.com/pallets/jinja","2026-05-31T14:41:16+01:00"
"jline3","jvm","jline/jline3","","https://github.com/jline/jline3","https://github.com/jline/jline3","2026-05-31T14:41:16+01:00"
"jmespathpy","python","jmespath/jmespath","","https://github.com/jmespath/jmespath.py","https://github.com/jmespath/jmespath.py","2026-05-31T14:41:16+01:00"
"jmh","jvm","openjdk/jmh","","https://github.com/openjdk/jmh","https://openjdk.org/projects/code-tools/jmh/","2026-05-31T14:41:16+01:00"
"joblib","python","joblib/joblib","654608","https://github.com/joblib/joblib","https://github.com/joblib/joblib","2026-05-31T14:41:16+01:00"
"joda-convert","jvm","JodaOrg/joda-convert","","https://github.com/JodaOrg/joda-convert.git","https://github.com/JodaOrg/joda-convert","2026-05-31T14:41:16+01:00"
"joda-time","jvm","JodaOrg/joda-time","","https://github.com/JodaOrg/joda-time.git","https://github.com/JodaOrg/joda-time","2026-05-31T14:41:16+01:00"
"jolt","jvm","bazaarvoice/jolt","","https://github.com/bazaarvoice/jolt","https://github.com/bazaarvoice/jolt","2026-05-31T14:41:16+01:00"
"joni","jvm","jruby/joni","","https://github.com/jruby/joni","https://github.com/jruby/joni","2026-05-31T14:41:16+01:00"
"jooq","jvm","jOOQ/jOOQ","","https://github.com/jOOQ/jOOQ.git","https://github.com/jOOQ/jOOQ.git","2026-05-31T14:41:16+01:00"
"jopt-simple","jvm","jopt-simple/jopt-simple","","https://github.com/jopt-simple/jopt-simple.git","http://jopt-simple.github.io/jopt-simple/","2026-05-31T14:41:16+01:00"
"jose4j","jvm","","","https://bitbucket.org/b_c/jose4j/src/master/","https://bitbucket.org/b_c/jose4j/wiki/Home","2026-05-31T14:41:16+01:00"
"jpeg-js","javascript","jpeg-js/jpeg-js","15970512","https://github.com/jpeg-js/jpeg-js","https://github.com/jpeg-js/jpeg-js","2026-05-31T14:41:16+01:00"
"jpegoptim","c","tjko/jpegoptim","","https://github.com/tjko/jpegoptim.git","https://www.kokkonen.net/tjko/projects.html","2026-05-31T14:41:16+01:00"
"jq","c","jqlang/jq","5101141","https://github.com/jqlang/jq","https://jqlang.github.io/jq","2026-05-31T14:41:16+01:00"
"js-yaml","javascript","nodeca/js-yaml","2504175","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml","2026-05-31T14:41:16+01:00"
"jsc","c++","WebKit/WebKit","","https://github.com/WebKit/WebKit.git","https://webkit.org/","2026-05-31T14:41:16+01:00"
"jsch","jvm","mwiede/jsch","","https://github.com/mwiede/jsch","https://github.com/mwiede/jsch","2026-05-31T14:41:16+01:00"
"jsemver","jvm","zafarkhaja/jsemver","","https://github.com/zafarkhaja/jsemver","https://github.com/zafarkhaja/jsemver","2026-05-31T14:41:16+01:00"
"jsign","jvm","ebourg/jsign","","https://github.com/ebourg/jsign.git","https://ebourg.github.io/jsign/","2026-05-31T14:41:16+01:00"
"jsmin","python","tikitu/jsmin","","https://github.com/tikitu/jsmin","https://github.com/tikitu/jsmin","2026-05-31T14:41:16+01:00"
"json","c++","nlohmann/json","11171548","https://github.com/nlohmann/json.git","https://github.com/nlohmann/json","2026-05-31T14:41:16+01:00"
"json-c","c++","json-c/json-c","1139119","https://github.com/json-c/json-c.git","https://json-c.github.io/json-c/","2026-05-31T14:41:16+01:00"
"json-flattener","jvm","wnameless/json-flattener","","https://github.com/wnameless/json-flattener/","https://github.com/wnameless/json-flattener/","2026-05-31T14:41:16+01:00"
"json-java","jvm","stleary/JSON-java","","https://github.com/stleary/JSON-java","https://github.com/stleary/JSON-java","2026-05-31T14:41:16+01:00"
"json-patch","go","evanphx/json-patch","","https://github.com/evanphx/json-patch","https://github.com/evanphx/json-patch","2026-05-31T14:41:16+01:00"
"json-sanitizer","jvm","OWASP/json-sanitizer","","https://github.com/OWASP/json-sanitizer","https://github.com/OWASP/json-sanitizer","2026-05-31T14:41:16+01:00"
"json-simple","jvm","fangyidong/json-simple","","https://github.com/fangyidong/json-simple","https://github.com/fangyidong/json-simple","2026-05-31T14:41:16+01:00"
"json-smart-v2","jvm","netplex/json-smart-v2","","https://github.com/netplex/json-smart-v2.git","https://github.com/netplex/json-smart-v2","2026-05-31T14:41:16+01:00"
"json2avro","jvm","allegro/json-avro-converter","","https://github.com/allegro/json-avro-converter","https://github.com/allegro/json-avro-converter","2026-05-31T14:41:16+01:00"
"json5format","rust","google/json5format","","https://github.com/google/json5format","https://crates.io/crates/json5format","2026-05-31T14:41:16+01:00"
"jsoncons","c++","danielaparker/jsoncons","","https://github.com/danielaparker/jsoncons","https://github.com/danielaparker/jsoncons","2026-05-31T14:41:16+01:00"
"jsoncpp","c++","open-source-parsers/jsoncpp","21530861","https://github.com/open-source-parsers/jsoncpp","https://github.com/open-source-parsers/jsoncpp/","2026-05-31T14:41:16+01:00"
"jsonnet","c++","google/jsonnet","","https://github.com/google/jsonnet.git","https://github.com/google/jsonnet","2026-05-31T14:41:16+01:00"
"jsonp-api","jvm","jakartaee/jsonp-api","","https://github.com/jakartaee/jsonp-api","https://github.com/jakartaee/jsonp-api","2026-05-31T14:41:16+01:00"
"jsonparser","go","buger/jsonparser","","https://github.com/buger/jsonparser","https://github.com/buger/jsonparser","2026-05-31T14:41:16+01:00"
"jsonpath","jvm","json-path/JsonPath","","https://github.com/json-path/JsonPath.git","https://goessner.net/articles/JsonPath/","2026-05-31T14:41:16+01:00"
"jsonpickle","python","jsonpickle/jsonpickle","412420","https://github.com/jsonpickle/jsonpickle","https://github.com/jsonpickle/jsonpickle","2026-05-31T14:41:16+01:00"
"jsonschema","python","Julian/jsonschema","","https://github.com/Julian/jsonschema","https://github.com/Julian/jsonschema","2026-05-31T14:41:16+01:00"
"jsoup","jvm","jhy/jsoup","","https://github.com/jhy/jsoup/","https://github.com/jhy/jsoup/","2026-05-31T14:41:16+01:00"
"jsqlparser","jvm","JSQLParser/JSqlParser","","https://github.com/JSQLParser/JSqlParser/","https://jsqlparser.github.io/JSqlParser/index.html","2026-05-31T14:41:16+01:00"
"jstl-api","jvm","eclipse-ee4j/jstl-api","","https://github.com/eclipse-ee4j/jstl-api.git","https://github.com/eclipse-ee4j/jstl-api","2026-05-31T14:41:16+01:00"
"jts","jvm","locationtech/jts","","https://github.com/locationtech/jts","https://github.com/locationtech/jts","2026-05-31T14:41:16+01:00"
"juju","go","juju/juju","","https://github.com/juju/juju","https://juju.is","2026-05-31T14:41:16+01:00"
"jul-to-slf4j","jvm","qos-ch/slf4j","","https://github.com/qos-ch/slf4j.git","https://www.slf4j.org/","2026-05-31T14:41:16+01:00"
"junrar","jvm","junrar/junrar","","https://github.com/junrar/junrar.git","https://github.com/junrar/junrar","2026-05-31T14:41:16+01:00"
"jupyter-nbconvert","python","jupyter/nbconvert","33653617","https://github.com/jupyter/nbconvert","https://github.com/jupyter/nbconvert","2026-05-31T14:41:16+01:00"
"jupyter_server","python","jupyter-server/jupyter_server","68849978","https://github.com/jupyter-server/jupyter_server","https://github.com/jupyter-server/jupyter_server","2026-05-31T14:41:16+01:00"
"jupytext","python","mwouts/jupytext","","https://github.com/mwouts/jupytext.git","https://jupytext.readthedocs.io/en/latest/developing.html","2026-05-31T14:41:16+01:00"
"jwt-verify-lib","c++","google/jwt_verify_lib","","https://github.com/google/jwt_verify_lib.git","https://github.com/google/jwt_verify_lib","2026-05-31T14:41:16+01:00"
"jxls","jvm","jxlsteam/jxls","","https://github.com/jxlsteam/jxls","https://github.com/jxlsteam/jxls","2026-05-31T14:41:16+01:00"
"kafka","python","confluentinc/confluent-kafka-python","56217288","https://github.com/confluentinc/confluent-kafka-python","https://github.com/confluentinc/confluent-kafka-python","2026-05-31T14:41:16+01:00"
"kamailio","c","kamailio/kamailio","","https://github.com/kamailio/kamailio","www.kamailio.org","2026-05-31T14:41:16+01:00"
"karchive","c++","","","https://invent.kde.org/frameworks/karchive.git","https://invent.kde.org/frameworks/karchive.git/","2026-05-31T14:41:16+01:00"
"kcodecs","c++","","","https://invent.kde.org/frameworks/kcodecs.git","https://invent.kde.org/frameworks/kcodecs.git/","2026-05-31T14:41:16+01:00"
"kde-thumbnailers","c++","","","https://invent.kde.org/network/kio-extras.git","https://invent.kde.org/network/kio-extras.git","2026-05-31T14:41:16+01:00"
"kea","c++","","","https://gitlab.isc.org/isc-projects/kea","https://gitlab.isc.org/isc-projects/kea","2026-05-31T14:41:16+01:00"
"keras","python","keras-team/keras","33015583","https://github.com/keras-team/keras","https://keras.io","2026-05-31T14:41:16+01:00"
"keycloak","jvm","keycloak/keycloak","","https://github.com/keycloak/keycloak","https://www.keycloak.org/","2026-05-31T14:41:16+01:00"
"keystone","c++","keystone-engine/keystone","","https://github.com/keystone-engine/keystone.git","https://www.keystone-engine.org","2026-05-31T14:41:16+01:00"
"kie-soup","jvm","kiegroup/kie-soup","","https://github.com/kiegroup/kie-soup","https://github.com/kiegroup/kie-soup","2026-05-31T14:41:16+01:00"
"kimageformats","c++","","","https://invent.kde.org/frameworks/kimageformats.git","https://invent.kde.org/frameworks/kimageformats.git/","2026-05-31T14:41:16+01:00"
"kiwisolver","python","nucleic/kiwi","14909729","https://github.com/nucleic/kiwi","https://github.com/nucleic/kiwi","2026-05-31T14:41:16+01:00"
"kmime","c++","","","https://invent.kde.org/pim/kmime.git","https://invent.kde.org/pim/kmime.git/","2026-05-31T14:41:16+01:00"
"knative","go","","","https://github.com/knative","https://knative.dev/","2026-05-31T14:41:16+01:00"
"knot-dns","c++","","","https://gitlab.nic.cz/knot/knot-dns.git","https://www.knot-dns.cz/","2026-05-31T14:41:16+01:00"
"krb5","c","krb5/krb5","4307702","https://github.com/krb5/krb5","https://web.mit.edu/kerberos/","2026-05-31T14:41:16+01:00"
"kryo","jvm","EsotericSoftware/kryo","","https://github.com/EsotericSoftware/kryo","http://esotericsoftware.com/","2026-05-31T14:41:16+01:00"
"kubearmor","go","kubearmor/KubeArmor","","https://github.com/kubearmor/KubeArmor","https://kubearmor.io/","2026-05-31T14:41:16+01:00"
"kubeedge","go","kubeedge/kubeedge","","https://github.com/kubeedge/kubeedge","https://kubeedge.io/en/","2026-05-31T14:41:16+01:00"
"kubeflow-katib","go","kubeflow/katib","","https://github.com/kubeflow/katib","https://github.com/kubeflow/katib","2026-05-31T14:41:16+01:00"
"kubeflow-model-registry","go","kubeflow/model-registry","","https://github.com/kubeflow/model-registry","https://github.com/kubeflow/model-registry","2026-05-31T14:41:16+01:00"
"kubeflow-pipelines","go","kubeflow/pipelines","133100880","https://github.com/kubeflow/pipelines","https://github.com/kubeflow/pipelines","2026-05-31T14:41:16+01:00"
"kubeflow-spark-operator","go","kubeflow/spark-operator","","https://github.com/kubeflow/spark-operator","https://github.com/kubeflow/spark-operator","2026-05-31T14:41:16+01:00"
"kubernetes","go","kubernetes/kubernetes","","https://github.com/kubernetes/kubernetes.git","https://kubernetes.io","2026-05-31T14:41:16+01:00"
"kubernetes-cluster-api","go","kubernetes-sigs/cluster-api","","https://github.com/kubernetes-sigs/cluster-api","https://cluster-api.sigs.k8s.io","2026-05-31T14:41:16+01:00"
"kubevirt","go","kubevirt/kubevirt","","https://github.com/kubevirt/kubevirt","https://kubevirt.io","2026-05-31T14:41:16+01:00"
