repo,2021,2022,2023,2024,2025,2021-2025
bqi343/cp-notebook,1,1,1,,1,1
br3ttb/arduino-pid-library,,,,1,,1
brainboxdotcc/dpp,1,2,2,1,2,1
brainflow-dev/brainflow,1,1,1,1,1,1
brandur/redis-cell,1,1,1,1,1,1
brannondorsey/naive-hashcat,,,,,,
brave/brave-core,9,11,9,8,6,11
braveg1rl/performance-now,,,,,,1
breach/thrust,,,,1,,1
brektrou/rtl8821cu,1,1,,,,1
brendan-rius/c-jwt-cracker,1,,,,,1
brenns10/lsh,,1,,,,1
brenocq/implot3d,,,,1,1,1
brianc/node-postgres,,,,,,1
brianloveswords/node-jwa,,,,,,2
brianmario/yajl-ruby,1,1,,1,1,1
brichard19/bitcrack,,,,,,
brightxiaohan/cmaketutorial,,,1,,,1
brndnmtthws/conky,1,1,1,1,2,1
brofield/simpleini,1,1,1,1,1,1
broofa/mime,,,,,,1
broofa/node-int64,,,,,,1
brookhong/keycastow,,,,,,
browserify/events,,,,,,2
browserify/node-util,,,,,,2
browserify/randombytes,,,,,,2
browserify/resolve,,,,,,1
browseros-ai/browseros,,,,,1,1
browserslist/browserslist,,,,,,1
browserslist/caniuse-lite,,,,,,2
browserslist/update-db,,,,,,1
brucedevices/firmware,,,,2,3,3
brucewind/aesjniencrypt,1,1,1,,,1
bruderstein/npppluginmanager,,1,1,,,1
brunodev85/winlator,,,1,1,1,1
brunolevy/geogram,,1,1,1,1,1
brunolevy/learn-fpga,1,1,1,1,1,1
brutal-org/brutal,1,1,1,,,1
bryanpkc/corkscrew,,,,,,
bsauce/kernel-exploit-factory,1,1,1,1,,1
bshoshany/thread-pool,1,1,1,1,1,1
bsnes-emu/bsnes,1,1,1,1,1,1
btbd/access,,,,,,
btrask/stronglink,,,,,,
buaacyw/gaussianeditor,,,,,,
buaazp/zimg,,,,,,
bucanero/pkgi-ps3,1,1,1,,1,1
buddhi1980/mandelbulber2,1,1,1,1,2,1
bugaevc/wl-clipboard,1,1,1,1,1,1
bulletphysics/bullet3,1,2,1,,1,2
bulwarkid/virtual-fido,,1,1,1,,1
bumblebee-project/bumblebee,,,,,,
bupticybee/texassolver,1,1,1,2,,1
burntsushi/aho-corasick,,,,,,1
burntsushi/jiff,,,,,,1
burntsushi/memchr,,,,,,1
burntsushi/quickcheck,,,,,,1
burntsushi/same-file,,,,,,1
burntsushi/termcolor,,,,,,1
burntsushi/ucd-generate,,,,,,1
burntsushi/walkdir,,,,,,1
burntsushi/winapi-util,,,,,,1
burrito-elixir/burrito,1,1,1,1,2,2
buserror/simavr,2,2,1,2,2,4
bush2021/chrome_plus,,1,1,1,1,1
businho/pytest-ruff,,,,,,1
but0n/avem,,,,,,
bvlc/caffe,,,,,,
bvschaik/julius,1,1,1,1,1,1
bwapi/bwapi,,1,,,,1
byconity/byconity,,1,2,2,1,2
bytecode77/r77-rootkit,,,,1,1,1
bytecodealliance/rustix,,,,,,1
bytecodealliance/wasi-rs,,,,,,2
bytecodealliance/wasm-micro-runtime,1,3,4,3,2,3
bytedance/android-inline-hook,,1,1,1,1,1
bytedance/bhook,1,1,1,1,1,1
bytedance/btrace,1,1,1,,1,2
bytedance/fastbot_android,1,1,1,,1,1
bytedance/flux,,,,2,3,3
bytedance/memory-leak-detector,1,2,,1,,3
bytedance/terarkdb,1,2,,,1,1
byvoid/opencc,,,,,,
bztsrc/raspi3-tutorial,2,1,2,,,1
c-ares/c-ares,1,4,1,1,1,2
c9s/pux,,,1,,,1
cabinpkg/cabin,1,1,1,1,1,1
cacay/memorypool,,,,,,
cactus-compute/cactus,,,,,1,1
cadenji/foolrenderer,1,1,,,,1
cage-kiosk/cage,2,1,2,1,1,2
calcprogrammer1/openrgb,2,2,2,1,1,1
callmepicacho/data-structres,1,1,,,,1
calvinmetcalf/minimalistic-assert,,,,,,1
calvinmetcalf/process-nextick-args,,,,,,1
camerakit/camerakit-android,,1,,,,1
cameron314/concurrentqueue,2,1,1,,1,1
cameron314/readerwriterqueue,1,,1,2,1,1
can1357/novmp,1,,,,,1
canonical/dqlite,1,1,1,1,1,1
canonical/multipass,2,2,2,2,2,3
canopennode/canopennode,1,2,1,1,2,1
caolan/async,,,,,,8
caozhiyi/cppnet,1,1,1,2,,1
capnproto/capnproto,2,1,2,1,3,2
capnramses/antons_opengl_tutorials_book,1,1,1,1,1,1
capstone-engine/capstone,1,3,1,2,2,2
captain1986/captainblackboard,1,,,,,1
carbon-language/carbon-lang,2,2,2,2,3,2
careercup/ctci-6th-edition-cpp,,1,,,,1
cariboulabs/cariboulite,1,1,1,2,1,1
carla-simulator/carla,3,3,3,2,2,5
carlini/printf-tac-toe,,,,,,
cartographer-project/cartographer,1,1,1,,,1
cartographer-project/cartographer_ros,1,4,,,,4
casadi/casadi,1,1,1,1,1,2
cashapp/zipline,2,2,1,2,1,2
casparcg/server,1,1,1,1,1,1
cataclysmbn/cataclysm-bn,2,2,3,2,2,3
catboost/catboost,2,1,1,2,2,1
catchorg/catch2,1,1,1,1,1,1
category-labs/monad,,1,2,3,4,4
cathery/sys-con,1,,,1,,1
cathugger/mkp224o,1,1,1,1,,1
cboxdoerfer/fsearch,1,1,9,2,1,1
cbsheng/tinyhttpd,,,,,,
cc65/cc65,4,2,2,3,1,3
ccache/ccache,1,1,1,1,1,1
ccmsc/ckb,,,,,,
ccnyroboticslab/imu_tools,1,1,1,1,1,1
cdcseacave/openmvs,1,1,1,1,1,1
cdown/clipmenu,1,1,1,1,1,1
ce-programming/cemu,1,1,2,1,1,2
cebix/macemu,1,1,,,1,1
cecio/usbvalve,,,1,1,1,1
cedarctic/digispark-scripts,1,,,,,1
cedricguillemet/imguizmo,3,4,4,2,4,7
celestiaproject/celestia,2,1,1,1,1,2
celluloid-player/celluloid,1,1,1,1,1,1
celtoys/remotery,1,1,1,1,,2
cemu-project/cemu,,4,1,1,3,2
center-for-threat-informed-defense/adversary_emulation_library,2,2,2,,1,2
ceph/ceph,4,10,9,10,11,11
cepr/android-serialport-api,,,,,,
ceres-solver/ceres-solver,2,1,2,1,1,2
certbot/certbot,2,2,2,2,2,4
cesanta/elk,1,1,1,1,1,1
cesanta/mjs,1,,,,1,1
cesanta/mongoose,1,1,1,1,1,1
cesanta/mongoose-os,1,1,1,,1,1
cesanta/v7,,,,,,
cesiumgs/cesium-unreal,2,2,1,1,2,2
cfenollosa/os-tutorial,,,1,,,1
cgal/cgal,3,3,3,3,3,3
cgdb/cgdb,1,1,1,1,,1
cggos/imu_x_fusion,1,1,1,1,1,1
cgsecurity/testdisk,1,1,1,1,1,1
chaijs/type-detect,,,,,,2
chaiscript/chaiscript,1,,2,,1,1
chalk/ansi-regex,,,,,,1
chalk/ansi-styles,,,,,,1
chalk/chalk,,,,,,1
chalk/slice-ansi,,,,,,1
chalk/supports-color,,,,,,1
chalk/wrap-ansi,,,,,,1
chalker/safer-buffer,,,,,,1
changkun/modern-cpp-tutorial,,,,,,
chaoses-ib/ibeverythingext,1,1,,1,1,1
chardet/chardet,,,,,,1
charles-lunarg/vk-bootstrap,1,1,1,1,1,1
charlesshang/dcnv2,,,,,,
charto/nbind,,,,,,
chatterino/chatterino2,2,3,2,2,2,2
cheatsheet1999/cloudcollection,1,1,1,1,1,1
checkedc/checkedc,2,1,1,1,,3
checkpoint-restore/criu,2,4,3,3,3,4
checkra1n/pongoos,1,,,,,1
cheeriojs/dom-serializer,,,,,,19
chefkissinc/nootedred,,,1,1,1,1
chenglongchen/kaggle-crowdflower,1,,,,,1
chengxumiaodaren/cpp-learning,1,1,1,1,,1
chengyangkj/ros_qt5_gui_app,,,,,,
chenlittleping/learningvideo,1,,,,,1
chenshuo/muduo,1,1,,,1,1
chenshuo/recipes,1,,1,1,,1
chentao0707/qrcodescan,,,,,,
cherry-embedded/cherryusb,1,1,1,1,1,1
chicoxyzzy/node-releases,,,,,,2
chineseocr/darknet-ocr,1,,,,,1
chipsalliance/verible,1,1,2,1,1,1
chjj/compton,,,,,,
chlumsky/msdf-atlas-gen,1,1,1,1,1,1
chlumsky/msdfgen,1,1,1,1,1,1
chobits/ngx_http_proxy_connect_module,1,1,1,1,,1
chocolate-doom/chocolate-doom,3,1,2,2,4,2
chongdashu/unreal-mcp,,,,,1,1
chris2511/xca,1,1,1,1,1,1
chrisant996/clink,1,1,1,1,1,1
chrisjohnsen/tmux-macosx-pasteboard,,,,,,
chrisknott/algojammer,,,,,,
chriskohlhoff/asio,1,1,1,1,1,1
christophejacquet/pifmrds,,,,1,1,1
christophhart/hise,1,1,1,1,1,1
chromium/chromium,26,23,21,20,14,24
chromiumembedded/cef,1,1,1,1,1,1
chronotope/chrono,,,,,,3
chronotope/humantime,,,,,,1
chronoxor/cppserver,1,1,1,1,1,1
chrxh/alien,1,1,1,1,1,1
chukong/quick-cocos2d-x,,,,,,
chunelfeng/cgraph,1,1,1,1,1,1
chvmp/champ,2,1,,1,,2
cifertech/esp32-div,,,1,1,1,1
cifertech/nrfbox,,1,1,1,1,1
cifertech/rf-clown,,1,,1,1,1
cilium/pwru,2,2,2,2,2,2
cilium/tetragon,,3,3,2,3,3
cilynx/rtl88x2bu,1,1,1,1,1,1
cinder/cinder,1,1,1,1,1,1
cinience/redisstudio,,,,,1,1
cinit/wsapatch,,1,1,,,1
circuit-digest/esp-drone,,,1,1,1,1
cisco-system-traffic-generator/trex-core,2,3,2,2,1,2
cisco-talos/clamav,1,1,1,1,1,1
cisco/joy,,,,,,
cisco/libsrtp,1,1,1,1,1,1
cisco/openh264,2,2,3,2,3,5
citizenfx/fivem,1,1,1,2,1,1
citp/blocksci,,,,,,
citronneur/pamspy,,1,,1,,1
citusdata/citus,4,5,4,4,3,6
citusdata/cstore_fdw,1,,,,,1
citusdata/pg_cron,2,4,2,4,4,4
citusdata/pg_shard,,,,,,
citusdata/postgresql-hll,1,2,2,1,1,3
city-super/scaffold-gs,,,1,2,,1
civetweb/civetweb,1,1,1,2,2,1
cjcliffe/cubicsdr,,,,,,
cjdelisle/cjdns,1,1,1,1,1,1
cjlin1/liblinear,2,1,2,1,1,3
ckb-next/ckb-next,1,1,1,2,1,1
ckcr4lyf/evilapplejuice-esp32,,,1,2,1,1
clab/dynet,1,2,1,,,1
clangen/musikcube,1,1,1,1,1,1
classicoldsong/apollo,2,1,2,2,2,2
classicube/classicube,1,1,1,1,1,1
cleanflight/cleanflight,,,1,,,1
clechasseur/pathcopycopy,1,1,,1,,1
clemenselflein/openmower,,1,1,2,1,1
clementine-player/clementine,2,1,1,1,1,1
cleverraven/cataclysm-dda,5,9,8,4,3,9
clibs/clib,1,1,2,2,1,2
clice-io/clice,,,,1,1,1
clickhouse/clickhouse,6,8,9,11,12,13
client9/libinjection,,,,,,
climbsnail/holocubic_aio,1,1,1,1,1,1
cliutils/cli11,1,2,1,2,1,2
cloose/cutemarked,,,,,,
cloudcompare/cloudcompare,1,1,1,1,1,1
cloudef/bemenu,3,2,3,2,1,4
cloudflare/cloudflare-blog,2,2,1,2,1,3
cloudflare/cloudflare-python,,,,,,13
cloudflare/workerd,,4,3,4,5,5
cloudius-systems/osv,1,1,1,1,1,1
cloudpipe/cloudpickle,,,,,,
cloudwu/coroutine,,,,,,
cloudwu/mptun,,,,,,
cloudwu/skynet,1,2,3,4,3,2
cloverhackycolor/cloverbootloader,2,1,1,1,2,1
clusterlabs/pacemaker,1,2,1,1,1,1
cmacrae/spacebar,1,1,,,,1
cmangos/mangos-classic,1,1,1,2,1,1
cmatsuoka/figlet,,,,,,
cmdbug/yolov5_ncnn,1,1,,,,1
cms-sw/cmssw,4,2,2,2,2,2
cmu-db/15445-bootcamp,,,1,1,,1
cmu-db/bustub,2,1,1,3,2,3
cmu-perceptual-computing-lab/openpose,1,3,3,2,,2
cmu-sei/pharos,1,1,1,2,1,2
cmuratori/meow_hash,1,,,,,1
cmuratori/refterm,1,,,,1,1
cmus/cmus,2,2,2,1,1,2
cmusphinx/pocketsphinx,,1,1,3,1,1
cn-annotation-team/redis7.0-chinese-annotated,1,3,2,1,1,2
cneben/quickqanava,,,,,,
cnjinhao/nana,,,,1,,1
cnlohr/ch32fun,,,1,1,3,3
cnlohr/channel3,,,1,1,1,1
cnlohr/espusb,,,,,,
cnlohr/mini-rv32ima,,1,1,1,2,1
cnlohr/rawdrawandroid,1,1,1,1,3,1
cnr-isti-vclab/meshlab,1,1,1,1,1,1
cnr-isti-vclab/vcglib,1,2,2,1,1,2
cnugteren/clblast,1,1,1,1,1,1
cobaltfusion/debugviewpp,1,1,,2,1,1
cocaine/cocaine-core,,,,,,
cockatrice/cockatrice,2,2,2,2,2,2
cococry/leif,,,1,1,,1
cococry/ragnar,,,1,1,1,1
cocos-bcx/cocos-mainnet,,,,,,
cocos/cocos-engine,8,10,11,3,2,11
cocos/cocos4,1,2,2,2,3,3
cocos2d/cocos2d-js,,,,,,
cocos2d/cocos2d-x,1,,,,,1
codebutler/firesheep,,,,,,
codeplea/genann,,,,,,
codeplea/tinyexpr,2,1,,1,1,2
codetest-studygroup/code-test-study,3,1,,,,3
codewithharry/the-ultimate-c-programming-course,,,,1,,1
codinggay/blackdex,1,1,,,,1
codr7/hacktical-c,,,,,1,1
codykociemba/nolongerevil-thermostat,,,,,2,2
coin-or/ipopt,1,1,1,1,1,1
cokemine/serverstatus-hotaru,1,1,,,,1
colinhacks/zod,,,,,,277
colinianking/stress-ng,1,1,1,1,1,1
collaboraonline/online,5,4,5,6,7,6
colleagueriley/rgfw,,,1,1,1,1
collectd/collectd,1,2,1,1,2,1
collin80/savvycan,2,1,1,2,2,1
colmap/colmap,2,1,1,1,1,1
colobot/colobot,1,1,1,1,2,1
colorjs/color-name,,,,,,1
comex/rust-shlex,,,,,,1
commaai/panda,2,2,2,2,2,2
commonmark/cmark,1,1,1,2,2,2
comodosecurity/openedr,,1,1,1,,1
component/escape-html,,,,,,1
component/toidentifier,,,,,,1
concurrencykit/ck,2,2,1,2,3,5
conemu/conemu,1,1,1,,1,1
confettifx/the-forge,1,2,,1,2,1
conformal/spectrwm,1,1,1,1,1,1
conorpp/u2f-zero,,1,,,,1
const-me/whisper,,,1,,,1
containers/bubblewrap,1,1,3,1,1,1
containers/crun,1,1,1,1,1,1
contiki-ng/contiki-ng,3,2,2,2,2,2
contiki-os/contiki,,,,,,
contour-terminal/contour,1,1,1,2,2,1
conventional-changelog/commitlint,,,,,,268
conventional-changelog/conventional-changelog,,,,,,2
coolight7/musicxx,,,1,1,1,1
coolsnowwolf/lede,2,4,3,1,1,3
coop-deluxe/sm64coopdx,1,3,2,1,2,2
copernicamarketingsoftware/php-cpp,2,1,1,1,1,1
copperspice/copperspice,1,1,1,1,1,1
coqui-ai/stt,1,1,2,,,1
coreboot/coreboot,5,6,6,6,3,7
corellium/projectsandcastle,,,,,,
coreutils/coreutils,2,1,2,2,2,2
coronalabs/corona,1,1,2,2,2,2
corosync/corosync,1,1,1,1,1,1
corsix/amx,,1,1,1,,1
corvusoft/restbed,1,2,,1,1,1
cosmiconfig/cosmiconfig,,,,,,3
cosmos72/twin,1,1,1,,1,1
cossacklabs/themis,1,2,2,1,,1
coturn/coturn,2,2,2,2,2,3
couchbase/forestdb,,,,,,
covesa/vsomeip,3,2,4,5,2,5
cowtoolz/webcamize,,,1,1,1,1
cp-algorithms/cp-algorithms,1,1,3,2,4,3
cpburnz/python-pathspec,,,,,,1
cpeditor/cpeditor,1,1,1,1,2,1
cppcon/cppcon2014,,,,,,
cppcon/cppcon2015,,,,,,
cppcon/cppcon2016,,,,,,
cppcon/cppcon2018,,,,,,
cppcon/cppcon2020,,,,,,
cppla/serverstatus,1,1,1,1,1,1
cpputest/cpputest,2,1,1,1,2,1
cpq/bare-metal-programming-guide,,1,1,2,1,1
cpvrlab/imageplay,,,,,,
cr-marcstevens/sha1collisiondetection,,,,,1,1
cra-ros-pkg/robot_localization,2,2,4,2,1,3
cracked5pider/stardust,,,,1,1,1
crankyoldgit/irremoteesp8266,1,1,1,2,3,1
crate-py/rpds,,,,,,1
cratercrash/godot-orchestrator,,,1,1,1,1
crawl/crawl,3,2,2,2,2,3
crementif/botw-bettervr,1,1,1,1,1,1
criterion-rs/criterion.rs,,,,,,4
crmulliner/adbi,,,,,,
crosire/blink,,1,1,,,1
crosire/d3d8to9,,1,1,1,2,2
crosire/reshade,1,1,1,1,1,1
crossbeam-rs/crossbeam,,,,,,147
crosspoint-reader/crosspoint-reader,,,,,1,1
croteam-official/serious-engine,,,,,,
crowcpp/crow,1,2,2,3,3,3
crownengine/crown,1,1,1,1,1,1
crypto-browserify/randombytes,,,,,,2
crypto-toolbox/hft-orderbook,,1,,1,,1
crypto2011/idr,1,1,1,,,1
cryptonomex/graphene,,,,,,
cs50/libcs50,1,1,1,1,,1
csete/gpredict,1,2,1,1,1,1
csmith-project/creduce,1,1,3,1,,1
csmith-project/csmith,1,,1,,,2
csound/csound,2,2,2,2,3,3
css-modules/icss-utils,,,,,,2
cssnano/cssnano,,,,,,1
csstools/postcss-plugins,,,,,,1
csstree/csstree,,,,,,1
cstack/db_tutorial,1,1,,1,,1
csujedihy/proximac,1,,,,,1
ctcaer/hekate,1,1,1,1,1,1
ctcaer/jc_toolkit,,,,,,
ctfs/write-ups-2016,,,,,,
ctripmobile/dynamicapk,,,,,,
ctubio/krypto-trading-bot,1,1,,1,,1
cturt/freedvdboot,,,,,,
cuber/ngx_http_google_filter_module,,,,,,
cuberite/cuberite,1,4,2,2,1,2
cubitect/cubiomes-viewer,1,1,1,1,,1
cuitaixiang/loam_noted,,,,,,
cundong/smartappupdates,,,,,,
curl/curl,1,1,1,2,2,1
curzibn/luban,,,,,,
cuviper/autocfg,,,,,,1
cvcuda/cv-cuda,,1,1,1,1,1
cvg/pixel-perfect-sfm,1,2,2,,,2
cvxopt/cvxopt,1,1,1,1,1,1
cvxpy/cvxpy,2,2,2,2,3,3
cxasm/notepad--,,1,1,1,1,1
cxbx-reloaded/cxbx-reloaded,2,2,1,2,1,2
cxong/cdogs-sdl,1,1,1,1,1,1
cyan4973/finitestateentropy,,1,,1,,1
cyan4973/xxhash,1,3,2,1,1,1
cyang-kth/fmm,1,1,,1,,1
cybellum/doubleagent,,,,,,
cyberagentgameentertainment/unityperformancetuningbible,,1,1,,,2
cyberbotics/webots,2,2,2,1,2,2
cyberman54/esp32-paxcounter,1,1,1,1,1,1
cycfi/elements,2,2,1,1,1,1
cycfi/q,1,1,1,1,1,1
cyd01/kitty,1,1,1,,,1
cyoung/stratux,,,1,1,,1
cyring/corefreq,1,1,1,1,1,1
cytopiateam/cytopia,1,2,1,1,,2
cztomczak/cefpython,1,,,1,1,1
czyt1988/saribbon,1,1,1,1,1,1
d0k3/godmode9,1,2,1,3,3,2
d35ha/callobfuscator,1,,,,,1
d3dcoder/d3d12book,,,,,,
d5/node.native,,,,,,
d99kris/nchat,1,1,1,1,1,1
d99kris/rapidcsv,1,1,1,1,1,1
da-luce/astroterm,,,1,1,1,1
daaku/nodejs-makeerror,,,,,,1
daaku/nodejs-tmpl,,,,,,1
dadschoorse/vkbasalt,1,1,1,,,1
daijro/camoufox,,,,1,1,1
dail8859/notepadnext,1,1,1,1,1,1
daipeihust/im-select,1,1,1,,,1
dalathegreat/battery-emulator,,,1,1,1,1
damrsn/neuralnote,,,1,1,1,1
danbev/learning-v8,1,1,1,1,,1
danbloomberg/leptonica,1,1,2,2,1,1
danginsburg/opengles3-book,1,,,,,1
danielchappuis/reactphysics3d,1,1,1,1,1,1
daniele77/cli,1,1,1,1,1,1
danielgtaylor/jpeg-archive,,,,,,
danielkrupinski/osiris,1,1,1,1,1,1
danielswolf/rhubarb-lip-sync,1,1,,1,1,1
danielwaterworth/raphters,,,,,,
danigargu/cve-2020-0796,,,,,,
dankamongmen/notcurses,1,1,2,1,1,1
danmar/cppcheck,2,2,2,2,2,2
dannagle/packetsender,1,1,1,1,1,1
darglein/adop,1,,,1,,1
dariomanesku/cmftstudio,,,,,,
darkflippers/unleashed-firmware,2,2,2,3,2,2
darkk/redsocks,,,,,,
darkmattercore/nxdumptool,1,1,1,1,1,1
darktable-org/darktable,5,3,2,2,2,3
darthton/blackbone,2,1,1,,,3
darthton/xenos,,,,,,
dartsim/dart,1,1,1,1,1,1
data61/mp-spdz,1,1,1,1,1,1
datenwolf/linmath.h,,1,,,,1
dateutil/dateutil,,,,,,1
dav/word2vec,1,,,,,1
dav1dde/glad,1,1,1,1,1,1
davaddi/bpf_study,1,1,,,,1
davatorium/rofi,1,1,1,1,1,1
davegamble/cjson,2,5,2,2,1,3
davepacheco/node-extsprintf,,,,,,5
david-haim/concurrencpp,,,,,,
davideberly/geometrictools,1,1,1,1,1,1
davidhalter/parso,,,,,,1
davidmoreno/onion,2,2,,,,3
davidrmiller/biosim4,2,1,,1,,2
davidxanatos/taskexplorer,1,1,1,1,1,1
davisjam/safe-regex,,,,,,1
davisking/dlib,2,2,2,2,3,2
davisking/dlib-models,1,,1,2,1,1
dayanch96/ytmusicultimate,,1,1,1,2,2
daybreak-u/chineseocr_lite,1,1,1,,,2
dblalock/bolt,1,1,,,,1
dbraun/dawdreamer,1,1,1,1,1,1
dbzhang800/qtxlsxwriter,,,,,,
dcajasn/riskfolio-lib,1,1,1,1,1,1
dchapyshev/aspia,1,1,1,1,1,1
dchest/tweetnacl-js,,,,,,1
dcodeio/long.js,,,,,,1
dcodeio/protobuf.js,,,,,,1
dcurrent/openbor,2,1,1,2,1,1
dddrrreee/cs140e-20win,1,,,,,1
ddosolitary/lxrunoffline,1,,,,,1
deadbeef-player/deadbeef,1,1,1,1,1,1
deadpixi/mtm,1,1,1,,,1
dealii/dealii,3,4,3,3,3,4
debug-js/debug,,,,,,3
decaf-emu/decaf-emu,1,1,1,,,1
dechamps/flexasio,1,1,1,1,,1
deepgraphlearning/graphvite,1,,,1,,1
deeprec-ai/deeprec,5,4,3,2,,4
deepseek-ai/3fs,,,,,4,4
deepseek-ai/flashmla,,,,,2,2
deepskystacker/dss,1,1,1,1,1,1
definitelytyped/definitelytyped,4,5,4,3,2,385
defold/defold,1,2,3,3,4,3
defunctzombie/node-process,,,,,,2
dekunukem/bob_cassette_rewinder,1,1,,1,1,1
dekunukem/daytripper,1,1,1,,1,1
dekunukem/duckypad,1,1,1,1,1,1
dekunukem/nintendo_switch_reverse_engineering,1,,,,,1
dena/handlersocket-plugin-for-mysql,,,,,,
denandz/keefarce,,,,,,
dendibakh/perf-ninja,1,1,1,1,2,1
dennisliu1993/fastest_image_pattern_matching,,1,1,1,1,1
denvi/candle,1,1,,,1,1
derceg/explorerplusplus,1,1,1,1,1,1
derf/feh,1,1,1,1,1,1
descentdevelopers/descent3,,,,3,2,3
deskflow/deskflow,1,1,1,1,1,1
desowin/usbpcap,,,,,1,1
destan19/openappfilter,1,1,1,1,1,1
detanup01/gbe_fork,1,,1,1,2,1
dethrace-labs/dethrace,1,1,1,2,1,1
dev-cafe/cmake-cookbook,,,,,,
dev-xys/algorithms,,,,,,
dev47apps/droidcam-linux-client,,,,,,
devbis/z03mmc,,1,1,1,1,1
devilsen/czxing,1,,1,,,1
devoncrawford/video-editing-automation,,,,,,
devsisters/libquic,,,,,,
deweller/switchaudio-osx,2,1,2,,,2
dexter-xd/project-box,,,,,1,1
dfeneyrou/palanteer,1,1,,1,1,1
dfhack/dfhack,2,1,1,1,2,1
dfranx/shadered,1,,,,,1
dgiese/dustcloud,1,,1,,,1
dhavalkapil/heap-exploitation,1,1,,,,1
dhavalkapil/icmptunnel,,,,,,
dhewm/dhewm3,1,1,1,1,1,1
diasurgical/devilution,1,1,1,1,1,1
diasurgical/devilutionx,3,3,3,2,2,3
dibyendumajumdar/ravi,1,1,1,1,1,1
dicedb/dicedb,,1,1,3,1,2
diekmann/wasm-fizzbuzz,1,,,,,1
diffblue/cbmc,3,1,2,1,1,2
digego/extempore,1,1,1,1,1,2
digimend/digimend-kernel-drivers,1,1,2,2,,1
digint/tinyfsm,1,1,,,,1
digistump/digistumparduino,,,,,,
dillo-browser/dillo,,,1,1,1,1
dillongoostudios/goo-engine,4,3,3,4,,4
dimitri/pgcopydb,1,1,1,2,2,1
diracdeltas/fastestwebsiteever,1,,,1,,2
directvt/vtm,,,,,,
discord/discord-rpc,,,,,,
discord/lilliput,1,1,2,1,2,2
discordmessenger/dm,,,,1,1,1
distcc/distcc,2,3,2,1,1,2
distrho/cardinal,1,1,1,2,1,1
distroav/distroav,2,1,1,2,1,2
django/asgiref,,,,,,2
djc/rustc-version-rs,,,,,,2
djcb/mu,1,1,1,1,1,1
djkaty/il2cppinspector,1,,,,,1
dltcollab/sse2neon,2,1,2,2,1,2
dlundquist/sniproxy,,,1,1,1,1
dmitrysoshnikov/regexp-tree,,,,,,1
dmitryulyanov/multicore-tsne,1,1,1,1,,1
dmlc/decord,1,1,,,,1
dmlc/dlpack,2,1,1,2,3,3
dmlc/ps-lite,1,,,,,1
dmlc/xgboost,1,1,1,1,1,1
dnspod/dnspod-sr,,,,,,
dobiasd/frugally-deep,1,1,1,1,1,1
dobiasd/functionalplus,2,2,2,1,1,1
docopt/docopt.cpp,1,,,,,1
doctest/doctest,1,1,1,2,1,2
doctorwkt/acwj,1,1,1,,,1
documentdb/documentdb,,,1,4,3,4
dog-qiuqiu/mobilenet-yolo,1,,,,,1
dog-qiuqiu/yolo-fastest,1,,,,,1
dogecoin/dogecoin,1,1,2,1,1,1
doitsujin/dxvk,2,1,2,1,1,1
dokan-dev/dokany,1,1,1,1,1,1
dolphin-emu/dolphin,3,3,3,4,3,5
dominictarr/through,,,,,,1
domoticz/domoticz,2,1,1,1,1,1
doonny/pipecnn,1,1,,,,1
doowb/ansi-colors,,,,,,1
dor1s/libfuzzer-workshop,1,,1,,,1
dorianborian/sesame-robot,,,,,1,1
dosbox-staging/dosbox-staging,1,1,2,1,1,2
dosx-dev/obfus.h,,,,1,1,1
dotnet/diagnostics,4,4,4,5,4,8
doug/depthjs,,,,,,
dougbinks/enkits,1,1,1,1,1,1
dougwilson/nodejs-depd,,,,,,1
dovecot/core,1,2,2,1,2,2
downdemo/cpp-concurrency-in-action-2ed,,,,,,
downdemo/cpp-templates-2ed,,,,,,
doxygen/doxygen,1,1,1,1,1,1
doyubkim/fluid-engine-dev,2,1,,,,2
dpdk/dpdk,15,13,9,11,6,15
dpilger26/numcpp,1,1,1,1,1,1
dpjudas/surrealengine,1,1,2,1,1,1
dr-noob/cpufetch,1,1,1,1,1,1
dragonflydb/dragonfly,1,1,3,2,3,3
dragonminded/libdragon,1,1,1,1,1,1
draios/sysdig,,,,,,
drawpile/drawpile,1,1,1,1,1,1
dreamanddead/csapp-3e-solutions,,,,,,
dresden-elektronik/deconz-rest-plugin,,,,,,
drh/lcc,1,1,,1,,1
drhelius/gearboy,1,1,1,1,1,1
drk1wi/portspoof,1,1,1,1,1,1
droe/sslsplit,1,1,1,1,1,2
drogonframework/drogon,2,2,2,4,6,2
drtimothyaldendavis/suitesparse,,,,,,
ds-homebrew/nds-bootstrap,1,1,1,1,1,1
ds-homebrew/twilightmenu,1,1,1,1,1,1
dscharrer/innoextract,1,1,1,1,1,1
dsp56300/gearmulator,1,1,1,1,1,1
dtolm/vkfft,1,1,1,1,,1
dtolnay/anyhow,,,,,,1
dtolnay/automod,,,,,,1
dtolnay/dissimilar,,,,,,1
dtolnay/indoc,,,,,,1
dtolnay/itoa,,,,,,1
dtolnay/no-panic,,,,,,1
dtolnay/paste,,,,,,1
dtolnay/proc-macro2,,,,,,1
dtolnay/quote,,,,,,1
dtolnay/ref-cast,,,,,,1
dtolnay/rustversion,,,,,,1
dtolnay/ryu,,,,,,1
dtolnay/semver,,,,,,2
dtolnay/syn,,,,,,1
dtolnay/target-triple,,,,,,1
dtolnay/thiserror,,,,,,1
