repo,2021,2022,2023,2024,2025,2021-2025
bitcraze/crazyflie-firmware,578,449,256,139,248,1670
bitdefender/bddisasm,62,31,20,90,11,214
bitfieldaudio/otto,52,3,15,0,0,70
bitflags/bitflags,0,0,0,0,0,754
bitfunnel/nativejit,0,0,0,0,0,0
bitmaker-hub/nerdminer_v2,0,0,226,74,70,370
bitshares/bitshares-core,496,277,134,5,1,913
bittorrent/libutp,0,0,0,0,0,0
bjornbytes/lovr,391,757,524,667,440,2779
bk138/gromit-mpx,46,38,24,45,22,175
bkaradzic/bgfx,429,344,254,183,231,1441
blackarrowsec/redteam-research,5,4,21,1,0,31
blackhole89/notekit,69,34,2,1,0,106
blackymas/nspanel_ha_blueprint,0,260,1320,1084,672,3336
blakeembrey/array-flatten,0,0,0,0,0,51
blakeembrey/change-case,0,0,0,0,0,186
blasty/cve-2021-3156,0,0,0,0,0,0
blazingdb/blazingsql,1065,0,0,0,0,1065
blechschmidt/massdns,54,13,17,7,4,95
blend2d/blend2d,25,37,45,49,13,169
blender/blender,7194,6081,9,9610,9761,32655
blindmindstudios/starruler2-source,0,0,0,0,0,0
blinker-iot/blinker-esp-idf,25,4,0,0,2,31
blinker-iot/blinker-library,93,8,18,0,3,122
blinker-iot/blinker-nrf52,1,0,0,0,0,1
blitzer207/c-resource,0,0,0,0,0,0
blizzard/s2client-api,0,0,0,0,0,0
bloomberg/bde,410,483,425,719,559,2596
bloomberg/blazingmq,0,0,117,332,498,947
bloomberg/comdb2,320,305,463,444,655,2187
bloomberg/pystack,0,0,177,60,42,279
blosc/c-blosc,12,24,30,15,4,85
blueforcer/awtrix3,0,0,705,120,10,835
bluekitchen/btstack,1700,925,1123,854,1099,5701
bluematthew/wechatexporter,412,15,0,0,1,428
bluez/bluez,453,415,487,628,633,2616
blurrypiano/littlevulkanengine,123,8,0,0,0,131
bluss/bencher,0,0,0,0,0,47
blynkkk/blynk-library,40,66,149,6,4,265
bmax121/kernelpatch,0,0,27,20,26,73
bmorcelli/launcher,0,0,0,273,188,461
bo3b/3dmigoto,0,4,13,15,41,73
boazsegev/facil.io,2,0,0,1,5,8
bobbyanguelov/esoterica,0,63,28,4,1,96
bobranten/ext4fsd,3,1,2,58,6,70
bochs-emu/bochs,229,58,202,407,309,1205
bodmer/tft_espi,119,220,143,5,0,487
boku7/bokuloader,135,91,119,0,0,345
bol-van/zapret,0,0,0,40,24,64
bol-van/zapret2,0,0,0,0,5,5
bombela/backward-cpp,24,11,11,1,2,49
bonzaithepenguin/wikisort,4,0,0,0,0,4
boomingtech/piccolo,0,190,4,0,0,194
boost-ext/di,3,3,3,4,5,18
boost-ext/sml,27,33,18,12,13,103
boost-ext/ut,30,38,28,26,73,195
boostorg/asio,259,227,142,166,92,886
boostorg/beast,64,97,71,112,46,390
boostorg/compute,2,0,0,12,1,15
boostorg/hana,5,6,11,2,2,26
boostorg/pfr,52,32,86,20,26,216
bootchk/resynthesizer,5,2,0,0,7,14
bootleg/ret-sync,38,13,1,1,14,67
bootlin/elixir,5,5,12,208,48,278
borndotcom/react-native-godot,0,0,0,0,12,12
boto/boto3,0,0,0,0,0,7449
boto/botocore,939,1048,1118,1013,1099,12328
boto/s3transfer,0,0,0,0,0,706
bozbez/win-capture-audio,51,33,0,0,0,84
bpftrace/bpftrace,426,240,302,517,775,2260
bqi343/cp-notebook,26,15,5,0,3,49
br3ttb/arduino-pid-library,0,0,0,1,0,1
brainboxdotcc/dpp,1259,1044,566,378,94,3341
brainflow-dev/brainflow,243,96,95,52,31,517
brandur/redis-cell,6,4,6,7,15,38
brannondorsey/naive-hashcat,0,0,0,0,0,0
brave/brave-core,9537,10079,9349,9108,7615,45688
braveg1rl/performance-now,0,0,0,0,0,1
breach/thrust,0,0,0,1,0,1
brektrou/rtl8821cu,20,2,0,0,0,22
brendan-rius/c-jwt-cracker,1,0,0,0,0,1
brenns10/lsh,0,1,0,0,0,1
brenocq/implot3d,0,0,0,173,203,376
brianc/node-postgres,0,0,0,0,0,2672
brianloveswords/node-jwa,0,0,0,0,0,92
brianmario/yajl-ruby,9,23,0,2,1,35
brichard19/bitcrack,0,0,0,0,0,0
brightxiaohan/cmaketutorial,0,0,1,0,0,1
brndnmtthws/conky,143,181,126,259,45,754
brofield/simpleini,1,26,14,21,13,75
broofa/mime,0,0,0,0,0,379
brookhong/keycastow,0,0,0,0,0,0
browserify/node-util,0,0,0,0,0,158
browserify/resolve,0,0,0,0,0,604
browseros-ai/browseros,0,0,0,0,981,981
browserslist/browserslist,0,0,0,0,0,1531
browserslist/caniuse-lite,0,0,0,0,0,1735
browserslist/update-db,0,0,0,0,0,171
brucedevices/firmware,0,0,0,1000,1014,2014
brucewind/aesjniencrypt,49,6,1,0,0,56
bruderstein/npppluginmanager,0,1,3,0,0,4
brunodev85/winlator,0,0,21,40,26,87
brunolevy/geogram,0,417,397,337,397,1548
brunolevy/learn-fpga,517,249,51,15,19,851
brutal-org/brutal,1039,403,7,0,0,1449
bryanpkc/corkscrew,0,0,0,0,0,0
bsauce/kernel-exploit-factory,39,40,5,5,0,89
bshoshany/thread-pool,11,4,4,2,1,22
bsnes-emu/bsnes,318,307,228,264,163,1280
btbd/access,0,0,0,0,0,0
btrask/stronglink,0,0,0,0,0,0
buaacyw/gaussianeditor,0,0,0,0,0,0
buaazp/zimg,0,0,0,0,0,0
bucanero/pkgi-ps3,36,6,9,0,12,63
buddhi1980/mandelbulber2,511,311,273,243,200,1538
bugaevc/wl-clipboard,2,2,50,1,6,61
bulletphysics/bullet3,98,65,2,0,4,169
bulwarkid/virtual-fido,0,93,62,33,0,188
bumblebee-project/bumblebee,0,0,0,0,0,0
bupticybee/texassolver,76,2,2,3,0,83
burntsushi/aho-corasick,0,0,0,0,0,289
burntsushi/jiff,0,0,0,0,0,634
burntsushi/memchr,0,0,0,0,0,263
burntsushi/quickcheck,0,0,0,0,0,614
burntsushi/same-file,0,0,0,0,0,58
burntsushi/termcolor,0,0,0,0,0,1010
burntsushi/ucd-generate,0,0,0,0,0,170
burntsushi/walkdir,0,0,0,0,0,185
burntsushi/winapi-util,0,0,0,0,0,35
burrito-elixir/burrito,70,60,51,33,29,243
buserror/simavr,23,6,13,16,14,72
bush2021/chrome_plus,0,24,98,168,115,405
businho/pytest-ruff,0,0,0,0,0,44
but0n/avem,0,0,0,0,0,0
bvlc/caffe,0,0,0,0,0,0
bvschaik/julius,124,92,45,41,55,357
bwapi/bwapi,0,3,0,0,0,3
byconity/byconity,0,483,2415,1829,2,4729
bytecode77/r77-rootkit,0,0,0,12,32,44
bytecodealliance/rustix,0,0,0,0,0,2199
bytecodealliance/wasi-rs,0,0,0,0,0,146
bytecodealliance/wasm-micro-runtime,205,466,485,496,363,2015
bytedance/android-inline-hook,0,41,27,23,6,97
bytedance/bhook,38,24,20,4,5,91
bytedance/btrace,12,4,10,0,6,32
bytedance/fastbot_android,8,2,2,0,1,13
bytedance/flux,0,0,0,38,38,76
bytedance/memory-leak-detector,3,3,0,1,0,7
bytedance/terarkdb,141,10,0,0,2,153
byvoid/opencc,0,0,0,0,0,0
bztsrc/raspi3-tutorial,4,13,5,0,0,22
c-ares/c-ares,103,23,274,434,37,2716
c9s/pux,0,0,6,0,0,6
cabinpkg/cabin,121,341,179,314,194,1149
cacay/memorypool,0,0,0,0,0,0
cactus-compute/cactus,0,0,0,0,423,423
cadenji/foolrenderer,61,64,0,0,0,125
cage-kiosk/cage,49,16,39,28,16,148
calcprogrammer1/openrgb,625,513,435,714,496,2783
callmepicacho/data-structres,3,2,0,0,0,5
calvinmetcalf/minimalistic-assert,0,0,0,0,0,3
calvinmetcalf/process-nextick-args,0,0,0,0,0,21
camerakit/camerakit-android,0,4,0,0,0,4
cameron314/concurrentqueue,15,14,8,0,6,43
cameron314/readerwriterqueue,6,0,5,3,3,17
can1357/novmp,5,0,0,0,0,5
canonical/dqlite,8,64,86,343,106,607
canonical/multipass,2286,1202,1674,1521,2022,8705
canopennode/canopennode,68,3,18,252,12,353
caolan/async,0,0,0,0,0,1396
caozhiyi/cppnet,198,9,5,5,0,217
capnproto/capnproto,234,213,263,267,161,1138
capnramses/antons_opengl_tutorials_book,8,14,6,44,34,106
capstone-engine/capstone,23,100,305,167,102,697
captain1986/captainblackboard,9,0,0,0,0,9
carbon-language/carbon-lang,690,909,1006,1263,1698,5566
careercup/ctci-6th-edition-cpp,0,3,0,0,0,3
cariboulabs/cariboulite,184,7,46,13,2,252
carla-simulator/carla,601,354,233,366,107,1661
carlini/printf-tac-toe,0,0,0,0,0,0
cartographer-project/cartographer,8,10,2,0,0,20
cartographer-project/cartographer_ros,3,7,0,0,0,10
casadi/casadi,571,316,1122,580,636,3225
cashapp/zipline,202,383,176,93,66,920
casparcg/server,15,30,129,87,113,374
cataclysmbn/cataclysm-bn,2850,685,1255,1100,962,6852
catboost/catboost,2558,6896,11902,1458,776,23590
catchorg/catch2,262,292,179,104,127,964
category-labs/monad,0,36,1319,991,1334,3680
cathery/sys-con,4,0,0,1,0,5
cathugger/mkp224o,20,22,18,4,0,64
cboxdoerfer/fsearch,671,523,40,19,11,1264
cbsheng/tinyhttpd,0,0,0,0,0,0
cc65/cc65,421,1005,525,410,655,3016
ccache/ccache,418,440,281,258,274,1671
ccmsc/ckb,0,0,0,0,0,0
ccnyroboticslab/imu_tools,4,32,1,15,5,57
cdcseacave/openmvs,64,97,63,35,37,296
cdown/clipmenu,6,4,1,45,23,79
ce-programming/cemu,47,32,101,190,53,423
cebix/macemu,10,4,0,0,1,15
cecio/usbvalve,0,0,79,48,5,132
cedarctic/digispark-scripts,2,0,0,0,0,2
cedricguillemet/imguizmo,39,21,9,18,13,100
celestiaproject/celestia,312,145,523,173,126,1279
celluloid-player/celluloid,135,110,69,80,67,461
celtoys/remotery,75,147,17,24,0,263
cemu-project/cemu,0,252,188,208,140,788
center-for-threat-informed-defense/adversary_emulation_library,23,32,408,0,1,464
ceph/ceph,9047,5686,6118,6487,5253,32591
cepr/android-serialport-api,0,0,0,0,0,0
ceres-solver/ceres-solver,69,288,101,88,46,592
certbot/certbot,320,272,243,156,297,9894
certifi/python-certifi,0,0,0,0,0,181
cesanta/elk,73,24,1,2,3,103
cesanta/mjs,4,0,0,0,14,18
cesanta/mongoose,409,693,527,321,295,2245
cesanta/mongoose-os,101,44,3,0,16,164
cesanta/v7,0,0,0,0,0,0
cesiumgs/cesium-unreal,1355,625,887,817,704,4388
cfenollosa/os-tutorial,0,0,1,0,0,1
cgal/cgal,4449,4041,4687,3299,2831,19307
cgdb/cgdb,62,27,4,30,0,123
cggos/imu_x_fusion,36,66,1,3,1,107
cgsecurity/testdisk,747,38,109,22,24,940
chaijs/type-detect,0,0,0,0,0,182
chaiscript/chaiscript,48,0,4,0,4,56
chalk/ansi-regex,0,0,0,0,0,60
chalk/ansi-styles,0,0,0,0,0,110
chalk/chalk,0,0,0,0,0,331
chalk/slice-ansi,0,0,0,0,0,61
chalk/strip-ansi,0,0,0,0,0,71
chalk/supports-color,0,0,0,0,0,193
chalk/wrap-ansi,0,0,0,0,0,75
chalker/safer-buffer,0,0,0,0,0,49
changkun/modern-cpp-tutorial,0,0,0,0,0,0
chaoses-ib/ibeverythingext,52,48,0,2,71,173
chardet/chardet,0,0,0,0,0,1040
charles-lunarg/vk-bootstrap,83,73,54,62,151,423
charlesshang/dcnv2,0,0,0,0,0,0
charto/nbind,0,0,0,0,0,0
chatterino/chatterino2,580,570,538,418,509,2615
cheatsheet1999/cloudcollection,469,565,132,10,68,1244
checkedc/checkedc,68,7,9,4,0,88
checkpoint-restore/criu,556,424,474,231,359,2044
checkra1n/pongoos,103,0,0,0,0,103
cheeriojs/dom-serializer,0,0,0,0,0,145
chefkissinc/nootedred,0,0,60,197,97,354
chenglongchen/kaggle-crowdflower,4,0,0,0,0,4
chengxumiaodaren/cpp-learning,20,12,1,3,0,36
chengyangkj/ros_qt5_gui_app,0,0,0,0,0,0
chenlittleping/learningvideo,1,0,0,0,0,1
chenshuo/muduo,10,6,0,0,1,17
chenshuo/recipes,24,0,16,1,0,41
chentao0707/qrcodescan,0,0,0,0,0,0
cherry-embedded/cherryusb,53,507,257,436,369,1622
chicoxyzzy/node-releases,0,0,0,0,0,452
chineseocr/darknet-ocr,2,0,0,0,0,2
chipsalliance/verible,488,434,570,238,84,1814
chjj/compton,0,0,0,0,0,0
chlumsky/msdf-atlas-gen,16,1,9,14,5,45
chlumsky/msdfgen,21,7,22,17,13,80
chobits/ngx_http_proxy_connect_module,4,34,20,4,0,62
chocolate-doom/chocolate-doom,74,336,141,70,42,663
chongdashu/unreal-mcp,0,0,0,0,30,30
chris2511/xca,193,51,152,225,26,647
chrisant996/clink,1533,1490,940,538,773,5274
chrisjohnsen/tmux-macosx-pasteboard,0,0,0,0,0,0
chrisknott/algojammer,0,0,0,0,0,0
chriskohlhoff/asio,264,233,146,167,111,921
christophejacquet/pifmrds,0,0,0,9,3,12
christophhart/hise,727,568,427,360,307,2389
chromium/chromium,16486,17870,17921,19460,18915,90652
chromiumembedded/cef,187,215,184,226,297,1109
chronotope/chrono,0,0,0,0,0,1714
chronotope/humantime,0,0,0,0,0,125
chronoxor/cppserver,26,43,9,1,7,86
chrxh/alien,720,617,1003,718,1864,4922
chukong/quick-cocos2d-x,0,0,0,0,0,0
chunelfeng/cgraph,46,150,259,128,143,726
chvmp/champ,19,5,0,1,0,25
cifertech/esp32-div,0,0,8,14,25,47
cifertech/nrfbox,0,8,14,32,24,78
cifertech/rf-clown,0,7,0,8,6,21
cilium/pwru,46,70,127,109,101,453
cilium/tetragon,0,940,1319,1145,1136,4540
cilynx/rtl88x2bu,36,28,13,14,20,111
cinder/cinder,51,55,18,42,192,358
cinience/redisstudio,0,0,0,0,2,2
cinit/wsapatch,0,19,6,0,0,25
circuit-digest/esp-drone,0,0,38,7,4,49
cisco-system-traffic-generator/trex-core,286,168,76,25,8,563
cisco-talos/clamav,284,255,159,145,161,1004
cisco/joy,0,0,0,0,0,0
cisco/libsrtp,96,58,50,78,30,312
cisco/openh264,27,55,16,28,13,139
citizenfx/fivem,2003,915,637,1256,657,5468
citp/blocksci,0,0,0,0,0,0
citronneur/pamspy,0,4,0,3,0,7
citusdata/citus,771,675,486,176,247,2355
citusdata/cstore_fdw,3,0,0,0,0,3
citusdata/pg_cron,26,21,36,25,18,126
citusdata/pg_shard,0,0,0,0,0,0
citusdata/postgresql-hll,4,5,5,1,2,17
city-super/scaffold-gs,0,0,10,17,0,27
civetweb/civetweb,167,65,70,47,36,385
cjcliffe/cubicsdr,0,0,0,0,0,0
cjdelisle/cjdns,77,122,74,113,24,410
cjlin1/liblinear,15,22,13,7,14,71
ckb-next/ckb-next,135,135,74,19,94,457
ckcr4lyf/evilapplejuice-esp32,0,0,21,33,3,57
clab/dynet,6,3,1,0,0,10
clangen/musikcube,149,342,136,17,23,667
clap-rs/clap,0,0,0,0,0,8234
classicoldsong/apollo,223,396,564,650,419,2252
classicube/classicube,476,373,433,1040,587,2909
cleanflight/cleanflight,0,0,3,0,0,3
clechasseur/pathcopycopy,35,1,0,1,0,37
clemenselflein/openmower,0,194,62,28,6,290
clementine-player/clementine,320,89,32,37,36,514
cleverraven/cataclysm-dda,5175,5884,5513,7480,4576,28628
clibs/clib,30,16,17,10,6,79
clice-io/clice,0,0,0,244,223,467
clickhouse/clickhouse,20754,19818,23072,27469,35781,126894
client9/libinjection,0,0,0,0,0,0
climbsnail/holocubic_aio,6,50,13,14,1,84
cliutils/cli11,74,67,65,64,76,346
cloose/cutemarked,0,0,0,0,0,0
cloudcompare/cloudcompare,160,202,184,147,187,880
cloudef/bemenu,46,63,31,56,5,201
cloudflare/cloudflare-blog,10,5,1,4,3,23
cloudflare/cloudflare-python,0,0,0,0,0,1080
cloudflare/workerd,0,254,1232,1603,2531,5620
cloudius-systems/osv,185,137,124,122,70,638
cloudpipe/cloudpickle,0,0,0,0,0,0
cloudwu/coroutine,0,0,0,0,0,0
cloudwu/mptun,0,0,0,0,0,0
cloudwu/skynet,105,58,40,48,36,287
cloverhackycolor/cloverbootloader,287,197,82,83,126,775
clusterlabs/pacemaker,773,1175,1847,2550,2233,8578
cmacrae/spacebar,33,4,0,0,0,37
cmangos/mangos-classic,717,704,376,296,174,2267
cmatsuoka/figlet,0,0,0,0,0,0
cmdbug/yolov5_ncnn,2,2,0,0,0,4
cms-sw/cmssw,7484,4662,3800,4144,3182,23272
cmu-db/15445-bootcamp,0,0,35,2,0,37
cmu-db/bustub,28,148,117,78,76,447
cmu-perceptual-computing-lab/openpose,36,15,8,3,0,62
cmu-sei/pharos,8,12,6,21,22,69
cmuratori/meow_hash,5,0,0,0,0,5
cmuratori/refterm,28,0,0,0,1,29
cmus/cmus,42,12,36,55,45,190
cmusphinx/pocketsphinx,0,630,47,9,39,725
cn-annotation-team/redis7.0-chinese-annotated,72,445,22,2,1,542
cneben/quickqanava,0,0,0,0,0,0
cnjinhao/nana,0,0,0,2,0,2
cnlohr/ch32fun,0,0,543,329,596,1468
cnlohr/channel3,0,0,4,1,1,6
cnlohr/espusb,0,0,0,0,0,0
cnlohr/mini-rv32ima,0,134,39,9,4,186
cnlohr/rawdrawandroid,5,4,49,23,13,94
cnr-isti-vclab/meshlab,1171,370,181,86,63,1871
cnr-isti-vclab/vcglib,210,46,81,35,10,382
cnugteren/clblast,22,17,39,13,34,125
cobaltfusion/debugviewpp,5,13,0,7,1,26
cocaine/cocaine-core,0,0,0,0,0,0
cockatrice/cockatrice,139,104,91,248,783,1365
cococry/leif,0,0,47,72,0,119
cococry/ragnar,0,0,176,102,18,296
cocos-bcx/cocos-mainnet,0,0,0,0,0,0
cocos/cocos-engine,2192,2859,1538,614,449,7652
cocos/cocos4,111,351,247,332,304,1345
cocos2d/cocos2d-js,0,0,0,0,0,0
cocos2d/cocos2d-x,3,0,0,0,0,3
codebutler/firesheep,0,0,0,0,0,0
codeplea/genann,0,0,0,0,0,0
codeplea/tinyexpr,7,1,0,2,1,11
codetest-studygroup/code-test-study,432,4,0,0,0,436
codewithharry/the-ultimate-c-programming-course,0,0,0,3,0,3
codinggay/blackdex,73,6,0,0,0,79
codr7/hacktical-c,0,0,0,0,382,382
codykociemba/nolongerevil-thermostat,0,0,0,0,17,17
coin-or/ipopt,378,47,56,50,30,561
cokemine/serverstatus-hotaru,40,5,0,0,0,45
colinhacks/zod,0,0,0,0,0,1596
colinianking/stress-ng,214,2346,2497,1882,2615,9554
collaboraonline/online,2838,2141,2753,4117,5057,16906
colleagueriley/rgfw,0,0,281,788,1565,2634
collectd/collectd,34,20,127,60,21,262
collin80/savvycan,121,54,66,41,24,306
colmap/colmap,76,65,197,347,588,1273
colobot/colobot,123,143,173,356,22,817
colorjs/color-name,0,0,0,0,0,49
comex/rust-shlex,0,0,0,0,0,50
commaai/panda,190,344,555,262,154,1505
commonmark/cmark,46,16,37,68,7,174
comodosecurity/openedr,0,34,2,1,0,37
component/escape-html,0,0,0,0,0,36
component/toidentifier,0,0,0,0,0,81
concurrencykit/ck,7,11,5,29,7,59
conemu/conemu,317,50,16,0,1,384
confettifx/the-forge,23,23,0,37,15,98
conformal/spectrwm,17,18,67,66,36,204
conorpp/u2f-zero,0,1,0,0,0,1
const-me/whisper,0,0,204,0,0,204
containers/bubblewrap,87,51,35,34,1,208
containers/crun,360,279,266,228,408,1541
contiki-ng/contiki-ng,206,1039,679,236,123,2283
contiki-os/contiki,0,0,0,0,0,0
contour-terminal/contour,953,857,619,338,140,2907
conventional-changelog/commitlint,0,0,0,0,0,1387
conventional-changelog/conventional-changelog,0,0,0,0,0,1413
coolight7/musicxx,0,0,52,73,38,163
coolsnowwolf/lede,1109,1562,610,722,475,4478
coop-deluxe/sm64coopdx,14,220,547,801,548,2130
copernicamarketingsoftware/php-cpp,3,21,16,15,11,66
copperspice/copperspice,382,311,222,268,468,1651
coqui-ai/stt,352,238,11,0,0,601
coreboot/coreboot,3830,3600,2865,2034,1733,14062
corellium/projectsandcastle,0,0,0,0,0,0
coreutils/coreutils,213,258,382,295,701,1849
coronalabs/corona,155,124,86,37,70,472
corosync/corosync,41,7,16,19,69,152
corsix/amx,0,18,15,5,0,38
corvusoft/restbed,20,4,0,15,39,78
cosmiconfig/cosmiconfig,0,0,0,0,0,408
cosmos72/twin,20,110,10,0,147,287
cossacklabs/themis,97,31,26,4,0,158
coturn/coturn,138,121,56,133,99,547
couchbase/forestdb,0,0,0,0,0,0
coveragepy/coveragepy,0,0,0,0,0,7200
covesa/vsomeip,6,6,31,31,79,153
cowtoolz/webcamize,0,0,26,2,40,68
cp-algorithms/cp-algorithms,114,116,197,240,91,758
cpburnz/python-pathspec,0,0,0,0,0,398
cpeditor/cpeditor,158,33,17,30,9,247
cppcon/cppcon2014,0,0,0,0,0,0
cppcon/cppcon2015,0,0,0,0,0,0
cppcon/cppcon2016,0,0,0,0,0,0
cppcon/cppcon2018,0,0,0,0,0,0
cppcon/cppcon2020,0,0,0,0,0,0
cppla/serverstatus,19,108,28,55,46,256
cpputest/cpputest,34,322,13,39,45,453
cpq/bare-metal-programming-guide,0,123,79,15,16,233
cpvrlab/imageplay,0,0,0,0,0,0
cr-marcstevens/sha1collisiondetection,0,0,0,0,1,1
cra-ros-pkg/robot_localization,14,17,7,25,20,83
cracked5pider/stardust,0,0,0,6,9,15
crankyoldgit/irremoteesp8266,167,78,32,18,20,315
crate-py/rpds,0,0,0,0,0,0
cratercrash/godot-orchestrator,0,0,81,462,188,731
crawl/crawl,2890,1841,2143,2785,2687,12346
crementif/botw-bettervr,12,17,33,26,173,261
criterion-rs/criterion.rs,0,0,0,0,0,1022
crmulliner/adbi,0,0,0,0,0,0
crosire/blink,0,10,4,0,0,14
crosire/d3d8to9,0,3,10,17,19,49
crosire/reshade,684,676,564,430,470,2824
crossbeam-rs/crossbeam,0,0,0,0,0,1075
crosspoint-reader/crosspoint-reader,0,0,0,0,218,218
croteam-official/serious-engine,0,0,0,0,0,0
crowcpp/crow,231,259,47,90,88,715
crownengine/crown,229,195,307,460,979,2170
crypto-browserify/randombytes,0,0,0,0,0,40
crypto-toolbox/hft-orderbook,0,2,0,1,0,3
crypto2011/idr,29,19,7,0,0,55
cryptonomex/graphene,0,0,0,0,0,0
cs50/libcs50,6,10,5,3,0,24
csete/gpredict,6,11,8,1,21,47
csmith-project/creduce,8,11,7,2,0,28
csmith-project/csmith,6,0,4,0,0,10
csound/csound,663,282,85,361,697,2088
css-modules/icss-utils,0,0,0,0,0,63
cssnano/cssnano,0,0,0,0,0,2591
csstools/postcss-plugins,0,0,0,0,0,4290
csstree/csstree,0,0,0,0,0,1245
cstack/db_tutorial,1,2,0,2,0,5
csujedihy/proximac,1,0,0,0,0,1
ctcaer/hekate,239,242,168,179,192,1020
ctcaer/jc_toolkit,0,0,0,0,0,0
ctfs/write-ups-2016,0,0,0,0,0,0
ctripmobile/dynamicapk,0,0,0,0,0,0
ctubio/krypto-trading-bot,333,1,0,84,0,418
cturt/freedvdboot,0,0,0,0,0,0
cuber/ngx_http_google_filter_module,0,0,0,0,0,0
cuberite/cuberite,205,71,35,41,6,358
cubitect/cubiomes-viewer,102,74,54,36,0,266
cuitaixiang/loam_noted,0,0,0,0,0,0
cundong/smartappupdates,0,0,0,0,0,0
curl/curl,1227,1380,1727,2202,3205,36725
curzibn/luban,0,0,0,0,0,0
cuviper/autocfg,0,0,0,0,0,112
cvcuda/cv-cuda,0,4,13,25,10,52
cvg/pixel-perfect-sfm,3,35,9,0,0,47
cvxopt/cvxopt,7,3,2,4,3,19
cvxpy/cvxpy,214,164,174,135,173,860
cxasm/notepad--,0,27,40,8,2,77
cxbx-reloaded/cxbx-reloaded,307,137,77,29,36,586
cxong/cdogs-sdl,424,78,123,133,104,862
cyan4973/finitestateentropy,0,1,0,2,0,3
cyan4973/xxhash,163,51,127,63,88,1986
cyang-kth/fmm,7,1,0,2,0,10
cybellum/doubleagent,0,0,0,0,0,0
cyberagentgameentertainment/unityperformancetuningbible,0,28,39,0,0,67
cyberbotics/webots,959,1062,414,239,60,2734
cyberman54/esp32-paxcounter,200,284,142,34,35,695
cycfi/elements,21,18,309,411,7,766
cycfi/q,95,44,375,68,6,588
cyd01/kitty,41,32,22,0,0,95
cyoung/stratux,0,0,2,8,0,10
cyring/corefreq,306,419,210,282,140,1357
cytopiateam/cytopia,266,255,23,6,0,550
cztomczak/cefpython,19,0,0,1,8,28
czyt1988/saribbon,117,44,193,111,119,584
d0k3/godmode9,93,16,27,13,34,183
d35ha/callobfuscator,4,0,0,0,0,4
d3dcoder/d3d12book,0,0,0,0,0,0
d5/node.native,0,0,0,0,0,0
d99kris/nchat,73,104,131,134,164,606
d99kris/rapidcsv,16,21,20,5,9,71
da-luce/astroterm,0,0,41,73,38,152
daaku/nodejs-makeerror,0,0,0,0,0,22
daaku/nodejs-tmpl,0,0,0,0,0,15
dadschoorse/vkbasalt,9,7,6,0,0,22
daijro/camoufox,0,0,0,242,171,413
dail8859/notepadnext,147,282,134,138,82,783
daipeihust/im-select,3,7,70,0,0,80
dalathegreat/battery-emulator,0,0,352,1298,1368,3018
damrsn/neuralnote,0,0,130,25,12,167
danbev/learning-v8,16,7,2,1,0,26
danbloomberg/leptonica,96,78,123,93,37,427
danginsburg/opengles3-book,1,0,0,0,0,1
danielchappuis/reactphysics3d,176,44,52,113,1,386
daniele77/cli,35,30,18,85,90,258
danielgtaylor/jpeg-archive,0,0,0,0,0,0
danielkrupinski/osiris,1877,2092,344,263,172,4748
danielswolf/rhubarb-lip-sync,19,3,0,5,18,45
danielwaterworth/raphters,0,0,0,0,0,0
danigargu/cve-2020-0796,0,0,0,0,0,0
dankamongmen/notcurses,4072,296,31,114,82,4595
danmar/cppcheck,1282,1330,1147,1167,758,5684
dannagle/packetsender,152,59,205,104,62,582
darglein/adop,1,0,0,2,0,3
dariomanesku/cmftstudio,0,0,0,0,0,0
darkflippers/unleashed-firmware,830,2041,2235,1480,619,7205
darkk/redsocks,0,0,0,0,0,0
darkmattercore/nxdumptool,165,93,88,80,17,443
darktable-org/darktable,3799,2921,3964,2576,1839,15099
darthton/blackbone,7,3,1,0,0,11
darthton/xenos,0,0,0,0,0,0
dartsim/dart,78,44,11,245,390,768
data61/mp-spdz,93,143,164,133,85,618
datenwolf/linmath.h,0,1,0,0,0,1
dateutil/dateutil,0,0,0,0,0,1433
dav/word2vec,1,0,0,0,0,1
dav1dde/glad,19,29,23,24,4,99
davaddi/bpf_study,25,7,0,0,0,32
davatorium/rofi,290,259,135,116,151,951
davegamble/cjson,7,9,8,21,4,49
davepacheco/node-extsprintf,0,0,0,0,0,8
david-haim/concurrencpp,0,0,0,0,0,0
davideberly/geometrictools,113,139,137,73,41,503
davidhalter/parso,0,0,0,0,0,1140
davidmoreno/onion,13,10,0,0,0,23
davidrmiller/biosim4,36,20,0,6,0,62
davidxanatos/taskexplorer,3,6,2,6,92,109
davisjam/safe-regex,0,0,0,0,0,69
davisking/dlib,103,142,113,64,72,494
davisking/dlib-models,1,0,3,3,2,9
dayanch96/ytmusicultimate,0,73,55,147,13,288
daybreak-u/chineseocr_lite,64,3,7,0,0,74
dblalock/bolt,10,6,0,0,0,16
dbraun/dawdreamer,17,26,40,6,23,112
dbzhang800/qtxlsxwriter,0,0,0,0,0,0
dcajasn/riskfolio-lib,98,75,55,47,29,304
dchapyshev/aspia,290,489,494,36,558,1867
dchest/tweetnacl-js,0,0,0,0,0,410
dcodeio/long.js,0,0,0,0,0,124
dcodeio/protobuf.js,0,0,0,0,0,899
dcurrent/openbor,74,61,134,146,24,439
