repo,2021,2022,2023,2024,2025,2021-2025
bespokesynth/bespokesynth,7333,6307,4238,2614,2385,5326
besser82/libxcrypt,,,,,,5284
betaflight/betaflight,2705,1876,1812,1796,3315,1457
bigtreetech/bigtreetech-skr-mini-e3,3889,3333,10000,,6250,2347
bigtreetech/bigtreetech-skr-v1.3,,,,,,
bigtreetech/bigtreetech-touchscreenfirmware,887,1662,2429,3488,6250,1105
bilibili/ijkplayer,10000,,,,,10000
bill-haku/kawaii-gcc,,,6399,1667,2000,3111
binbyu/reader,5938,8025,6800,,10000,5801
bincode-org/bincode,,,,,,10000
bingoogolapple/bgaqrcode-android,10000,,,10000,,10000
binji/pokegb,9260,,10000,,,9287
binomialllc/basis_universal,5382,4958,8951,9488,8053,7181
biometrics/openbr,9323,6533,4028,3018,2396,5348
bionus/imgbrd-grabber,9403,9452,9516,8813,7855,9337
bitcoin-abc/bitcoin-abc,860,1303,1504,2488,2223,1481
bitcoin-core/secp256k1,1966,3160,2172,1881,1862,1707
bitcoin/bitcoin,832,877,1264,966,992,895
bitcookies/winrar-keygen,9474,9224,6800,9356,10000,9291
bitcraze/crazyflie-firmware,1387,1562,4055,2342,1716,1106
bitdefender/bddisasm,4948,4776,3850,3706,4545,3997
bitfieldaudio/otto,5030,10000,10000,,,5065
bitflags/bitflags,,,,,,3286
bitfunnel/nativejit,,,,,,
bitmaker-hub/nerdminer_v2,,,2355,1034,3322,1543
bitshares/bitshares-core,9760,9506,9852,6800,10000,9675
bittorrent/libutp,,,,,,
bjornbytes/lovr,6841,8683,8755,8709,8902,8449
bk138/gromit-mpx,8752,7576,9201,8025,4298,7659
bkaradzic/bgfx,5057,5411,6423,6075,6865,5743
blackarrowsec/redteam-research,10000,10000,6190,10000,,5442
blackhole89/notekit,4594,4014,10000,10000,,4441
blackymas/nspanel_ha_blueprint,,6617,6177,6551,9822,6021
blakeembrey/array-flatten,,,,,,4033
blakeembrey/change-case,,,,,,2488
blasty/cve-2021-3156,,,,,,
blazingdb/blazingsql,1781,,,,,1781
blechschmidt/massdns,7023,7396,5225,5918,6250,5996
blend2d/blend2d,9232,9474,9565,9209,10000,9419
blender/blender,1041,1247,3086,932,642,858
blindmindstudios/starruler2-source,,,,,,
blinker-iot/blinker-esp-idf,8528,10000,,,10000,7752
blinker-iot/blinker-library,7116,7812,5062,,5556,5898
blinker-iot/blinker-nrf52,10000,,,,,10000
blitzer207/c-resource,,,,,,
blizzard/s2client-api,,,,,,
bloomberg/bde,1508,1453,1538,1815,2511,1279
bloomberg/blazingmq,,,1234,1466,1580,1378
bloomberg/comdb2,1604,1549,1462,1393,1461,1154
bloomberg/pystack,,,3732,6167,5295,4392
blosc/c-blosc,5000,3368,3133,2622,3750,2465
blueforcer/awtrix3,,,7920,5865,5200,7550
bluekitchen/btstack,5601,7487,7664,6756,4937,6170
bluematthew/wechatexporter,10000,10000,,,10000,10000
bluez/bluez,2170,4178,3278,1805,2296,2249
blurrypiano/littlevulkanengine,10000,10000,,,,10000
bluss/bencher,,,,,,8397
blynkkk/blynk-library,7688,9123,9223,10000,10000,8976
bmax121/kernelpatch,,,10000,2400,3077,3376
bminor/glibc,,,,,,151
bmorcelli/launcher,,,,7988,9171,8443
bo3b/3dmigoto,,6250,10000,10000,9524,6116
boazsegev/facil.io,5000,,,10000,4400,2500
bobbyanguelov/esoterica,,10000,10000,10000,10000,10000
bobranten/ext4fsd,10000,10000,10000,7051,10000,7486
bochs-emu/bochs,10000,3002,3175,7593,5412,5631
bodmer/tft_espi,7513,8688,7904,6800,,8131
boku7/bokuloader,10000,6447,8884,,,8524
bol-van/zapret,,,,1775,1319,991
bol-van/zapret2,,,,,10000,10000
bombela/backward-cpp,1215,1074,1901,10000,5000,479
bonzaithepenguin/wikisort,10000,,,,,10000
boomingtech/piccolo,,618,2500,,,602
boost-ext/di,3333,3333,3333,3750,10000,1914
boost-ext/sml,5610,4252,2099,3750,4320,2908
boost-ext/ut,3489,1413,1327,1686,2802,864
boostorg/asio,9544,10000,10000,9880,10000,9843
boostorg/beast,5308,2086,3557,7983,7221,2278
boostorg/compute,10000,,,4167,10000,4044
boostorg/hana,4400,3889,10000,10000,5000,4527
boostorg/pfr,5015,6016,5092,5100,7249,4127
bootchk/resynthesizer,5200,5000,,,10000,6429
bootleg/ret-sync,7590,3728,10000,10000,7551,3798
bootlin/elixir,6800,2000,4861,5008,3724,4329
borndotcom/react-native-godot,,,,,3056,3056
boto/boto3,,,,,,5116
boto/botocore,7658,7224,7263,7991,7260,2774
boto/s3transfer,,,,,,2241
bozbez/win-capture-audio,5340,4545,,,,4989
bpftrace/bpftrace,2687,1794,1633,2265,1740,1292
bqi343/cp-notebook,7870,4756,10000,,10000,6052
br3ttb/arduino-pid-library,,,,10000,,10000
brainboxdotcc/dpp,6354,3396,1961,3167,2612,3659
brainflow-dev/brainflow,7919,6478,6448,4179,3965,6614
brandur/redis-cell,7222,6250,10000,7551,7600,7576
brannondorsey/naive-hashcat,,,,,,
brave/brave-core,430,368,445,486,764,352
braveg1rl/performance-now,,,,,,10000
breach/thrust,,,,10000,,10000
brektrou/rtl8821cu,5050,5000,,,,4256
brendan-rius/c-jwt-cracker,10000,,,,,10000
brenns10/lsh,,10000,,,,10000
brenocq/implot3d,,,,8257,6569,7284
brianc/node-postgres,,,,,,4115
brianloveswords/node-jwa,,,,,,2771
brianmario/yajl-ruby,5556,7618,,10000,10000,4678
brichard19/bitcrack,,,,,,
brightxiaohan/cmaketutorial,,,10000,,,10000
brndnmtthws/conky,6842,5860,3852,3142,2948,4231
brofield/simpleini,10000,7249,3673,10000,8580,7092
broofa/mime,,,,,,5804
broofa/node-int64,,,,,,4645
brookhong/keycastow,,,,,,
browserify/events,,,,,,2825
browserify/node-util,,,,,,3111
browserify/randombytes,,,,,,1945
browserify/resolve,,,,,,4795
browseros-ai/browseros,,,,,4800,4800
browserslist/browserslist,,,,,,6645
browserslist/caniuse-lite,,,,,,3540
browserslist/update-db,,,,,,7283
brucedevices/firmware,,,,1930,1374,1489
brucewind/aesjniencrypt,10000,10000,10000,,,10000
bruderstein/npppluginmanager,,10000,10000,,,10000
brunodev85/winlator,,,10000,6088,10000,8055
brunolevy/geogram,,9436,9407,9417,9459,9428
brunolevy/learn-fpga,9580,8415,5186,10000,9003,8908
brutal-org/brutal,4784,4881,7551,,,4691
bryanpkc/corkscrew,,,,,,
bsauce/kernel-exploit-factory,10000,9050,10000,6800,,9344
bshoshany/thread-pool,10000,10000,10000,10000,10000,10000
bsnes-emu/bsnes,6966,8393,7193,6465,4463,6822
btbd/access,,,,,,
btrask/stronglink,,,,,,
buaacyw/gaussianeditor,,,,,,
buaazp/zimg,,,,,,
bucanero/pkgi-ps3,6173,5000,6296,,7083,6105
buddhi1980/mandelbulber2,4905,5021,4905,5031,4758,4913
bugaevc/wl-clipboard,5000,5000,6784,10000,5000,5743
bulletphysics/bullet3,3215,2175,10000,,10000,2659
bulwarkid/virtual-fido,,9371,10000,10000,,9685
bumblebee-project/bumblebee,,,,,,
bupticybee/texassolver,8030,5000,10000,3333,,6946
burntsushi/aho-corasick,,,,,,6520
burntsushi/jiff,,,,,,7946
burntsushi/memchr,,,,,,4493
burntsushi/quickcheck,,,,,,4982
burntsushi/same-file,,,,,,3901
burntsushi/termcolor,,,,,,4834
burntsushi/ucd-generate,,,,,,6229
burntsushi/walkdir,,,,,,4901
burntsushi/winapi-util,,,,,,6914
burrito-elixir/burrito,6118,4011,6209,4637,2176,2673
buserror/simavr,2023,2778,8580,2500,1735,860
bush2021/chrome_plus,,8472,7851,7545,8842,8004
businho/pytest-ruff,,,,,,6767
but0n/avem,,,,,,
bvlc/caffe,,,,,,
bvschaik/julius,4811,6293,3857,3611,3818,4087
bwapi/bwapi,,5556,,,,5556
byconity/byconity,,4958,2152,3447,5000,2331
bytecode77/r77-rootkit,,,,10000,10000,10000
bytecodealliance/rustix,,,,,,7132
bytecodealliance/wasi-rs,,,,,,1761
bytecodealliance/wasm-micro-runtime,2942,1518,1090,1253,1873,1194
bytedance/android-inline-hook,,10000,8628,8412,10000,9209
bytedance/bhook,10000,10000,7350,5000,5200,8350
bytedance/btrace,5972,6250,5200,,10000,2383
bytedance/fastbot_android,10000,5000,5000,,10000,5030
bytedance/flux,,,,2050,1537,1236
bytedance/memory-leak-detector,5556,3333,,10000,,1837
bytedance/terarkdb,3508,3400,,,10000,3487
byvoid/opencc,,,,,,
bztsrc/raspi3-tutorial,2500,4201,2800,,,2769
c-ares/c-ares,7170,1153,7877,8043,3046,1762
c9s/pux,,,10000,,,10000
cabinpkg/cabin,8484,9710,9452,8140,9001,8972
cacay/memorypool,,,,,,
cactus-compute/cactus,,,,,6101,6101
cadenji/foolrenderer,10000,9390,,,,9684
cage-kiosk/cage,2745,5000,2939,6837,7734,2230
calcprogrammer1/openrgb,2660,2158,1854,5363,3740,2895
callmepicacho/data-structres,10000,10000,,,,10000
calvinmetcalf/minimalistic-assert,,,,,,5556
calvinmetcalf/process-nextick-args,,,,,,2615
camerakit/camerakit-android,,6250,,,,6250
cameron314/concurrentqueue,2800,6327,3438,,3333,2839
cameron314/readerwriterqueue,10000,,5200,3333,5556,5225
can1357/novmp,4400,,,,,4400
canonical/dqlite,3438,8516,8880,7887,9087,5692
canonical/multipass,2443,2096,3041,2301,1755,1747
canopennode/canopennode,6380,3333,3704,7366,1944,4555
caolan/async,,,,,,1016
caozhiyi/cppnet,10000,6543,6800,3600,,9105
capnproto/capnproto,2519,2905,2103,3079,1476,2117
capnramses/antons_opengl_tutorials_book,7812,10000,10000,10000,10000,9813
capstone-engine/capstone,3535,1518,3425,2286,2801,1535
captain1986/captainblackboard,10000,,,,,10000
carbon-language/carbon-lang,2465,2023,2236,2375,1704,1886
careercup/ctci-6th-edition-cpp,,5556,,,,5556
cariboulabs/cariboulite,8473,7551,3715,2189,5000,6659
carla-simulator/carla,1647,1630,1444,1916,2272,806
carlini/printf-tac-toe,,,,,,
cartographer-project/cartographer,5938,3000,5000,,,3300
cartographer-project/cartographer_ros,5556,1429,,,,1200
casadi/casadi,9385,4518,4524,4455,4175,4169
cashapp/zipline,4069,2754,3506,4207,4977,3049
casparcg/server,5822,4489,7573,3738,5353,4952
cataclysmbn/cataclysm-bn,2560,2579,1613,2352,2567,1405
catboost/catboost,2549,5074,3288,2741,2708,3119
catchorg/catch2,8678,7698,7809,5172,5795,7359
category-labs/monad,,10000,1881,1554,1191,1122
cathery/sys-con,10000,,,10000,,10000
cathugger/mkp224o,6650,8306,6235,10000,,7178
cboxdoerfer/fsearch,8354,7158,488,1911,3719,7136
cbsheng/tinyhttpd,,,,,,
cc65/cc65,1123,2345,1984,1588,3507,1699
ccache/ccache,6724,6897,7557,6982,7690,7073
ccmsc/ckb,,,,,,
ccnyroboticslab/imu_tools,3750,7695,10000,5644,6800,6276
cdcseacave/openmvs,6934,6372,5616,9445,8963,6924
cdown/clipmenu,5556,3750,10000,5714,5463,4972
ce-programming/cemu,5727,3047,4616,5101,4147,3334
cebix/macemu,6600,6250,,,10000,4133
cecio/usbvalve,,,9269,9201,10000,9264
cedarctic/digispark-scripts,5000,,,,,5000
cedricguillemet/imguizmo,1506,1156,1358,1605,1243,524
celestiaproject/celestia,3492,3510,3661,5941,5310,3424
celluloid-player/celluloid,9562,6446,8097,7722,5959,7655
celtoys/remotery,8030,4681,3564,5799,,3458
cemu-project/cemu,,990,3001,3371,1143,1762
center-for-threat-informed-defense/adversary_emulation_library,2930,3320,2890,,10000,2304
ceph/ceph,957,356,450,396,344,338
cepr/android-serialport-api,,,,,,
ceres-solver/ceres-solver,2422,3395,2714,4419,5662,3028
certbot/certbot,2829,2299,2676,2511,3065,891
cesanta/elk,10000,10000,10000,5000,5556,9244
cesanta/mjs,6250,,,,10000,6358
cesanta/mongoose,7688,5668,4911,5061,6344,4546
cesanta/mongoose-os,8673,7149,5556,,10000,6490
cesanta/v7,,,,,,
cesiumgs/cesium-unreal,2739,3599,3837,4123,2522,2586
cfenollosa/os-tutorial,,,10000,,,10000
cgal/cgal,1265,1432,1179,1502,1521,1204
cgdb/cgdb,9063,5089,3750,8733,,6465
cggos/imu_x_fusion,10000,9702,10000,10000,10000,9815
cgsecurity/testdisk,9920,8989,9818,9132,8437,9810
chaijs/type-detect,,,,,,2675
chaiscript/chaiscript,6345,,2500,,6250,4751
chalk/ansi-regex,,,,,,4131
chalk/ansi-styles,,,,,,3850
chalk/chalk,,,,,,3096
chalk/slice-ansi,,,,,,4100
chalk/supports-color,,,,,,4184
chalk/wrap-ansi,,,,,,4361
chalker/safer-buffer,,,,,,7734
changkun/modern-cpp-tutorial,,,,,,
chaoses-ib/ibeverythingext,10000,10000,,10000,8659,9433
chardet/chardet,,,,,,7079
charles-lunarg/vk-bootstrap,6406,3522,8292,6561,4101,4968
charlesshang/dcnv2,,,,,,
charto/nbind,,,,,,
chatterino/chatterino2,1956,1889,2719,3027,3066,2128
cheatsheet1999/cloudcollection,9665,10000,10000,8200,9429,9824
checkedc/checkedc,2266,5918,6543,10000,,1823
checkpoint-restore/criu,1580,1102,1352,1230,1181,912
checkra1n/pongoos,6047,,,,,6047
cheeriojs/dom-serializer,,,,,,61
chefkissinc/nootedred,,,10000,10000,10000,10000
chenglongchen/kaggle-crowdflower,5000,,,,,5000
chengxumiaodaren/cpp-learning,10000,6250,10000,10000,,8472
chengyangkj/ros_qt5_gui_app,,,,,,
chenlittleping/learningvideo,10000,,,,,10000
chenshuo/muduo,6600,5000,,,10000,5986
chenshuo/recipes,10000,,10000,10000,,10000
chentao0707/qrcodescan,,,,,,
cherry-embedded/cherryusb,8918,8566,7692,7521,7775,7960
chicoxyzzy/node-releases,,,,,,4469
chineseocr/darknet-ocr,10000,,,,,10000
chipsalliance/verible,4994,3609,2459,4226,5629,3469
chjj/compton,,,,,,
chlumsky/msdf-atlas-gen,10000,10000,10000,10000,10000,10000
chlumsky/msdfgen,6689,5510,10000,10000,8580,8341
chobits/ngx_http_proxy_connect_module,10000,9429,10000,10000,,8496
chocolate-doom/chocolate-doom,1439,6058,1987,2167,998,2329
chongdashu/unreal-mcp,,,,,9356,9356
chris2511/xca,8235,3864,9229,7225,6183,7553
chrisant996/clink,9974,9973,9831,9963,9923,9939
chrisjohnsen/tmux-macosx-pasteboard,,,,,,
chrisknott/algojammer,,,,,,
chriskohlhoff/asio,8340,8522,8305,7971,7650,8222
christophejacquet/pifmrds,,,,6543,10000,7222
christophhart/hise,8340,6778,8881,9457,7578,8087
chromium/chromium,157,173,178,192,316,167
chromiumembedded/cef,8369,7670,6649,7348,7694,7535
chronotope/chrono,,,,,,1381
chronotope/humantime,,,,,,3653
chronoxor/cppserver,10000,10000,10000,10000,10000,10000
chrxh/alien,9038,9968,9980,9944,6641,8365
chukong/quick-cocos2d-x,,,,,,
chunelfeng/cgraph,10000,9095,8313,8223,8917,8673
chvmp/champ,3075,4400,,10000,,2736
cifertech/esp32-div,,,10000,10000,10000,10000
cifertech/nrfbox,,7812,10000,9395,10000,9497
cifertech/rf-clown,,10000,,10000,10000,10000
cilium/pwru,1975,3078,2093,2679,2301,1803
cilium/tetragon,,1486,1557,1693,1532,1364
cilynx/rtl88x2bu,7454,8648,10000,8673,10000,8619
cinder/cinder,4095,7964,3889,8220,8891,5972
cinience/redisstudio,,,,,10000,10000
cinit/wsapatch,,10000,5556,,,8528
circuit-digest/esp-drone,,,10000,7551,6250,9209
cisco-system-traffic-generator/trex-core,2810,1681,1939,3184,4688,1950
cisco-talos/clamav,4438,6352,6053,5804,6692,5657
cisco/joy,,,,,,
cisco/libsrtp,3856,3864,5040,3360,4489,3673
cisco/openh264,1879,1980,1328,1480,1716,678
citizenfx/fivem,7653,7150,3838,2113,3138,3128
citp/blocksci,,,,,,
citronneur/pamspy,,10000,,10000,,5102
citusdata/citus,1175,856,991,991,1465,708
citusdata/cstore_fdw,5556,,,,,5556
citusdata/pg_cron,2012,1293,1867,1040,1173,1033
citusdata/pg_shard,,,,,,
citusdata/postgresql-hll,6250,2800,3600,10000,5000,1419
city-super/scaffold-gs,,,6600,3287,,3964
civetweb/civetweb,6869,4798,3690,2214,2562,4051
cjcliffe/cubicsdr,,,,,,
cjdelisle/cjdns,6192,5661,6592,7087,7812,4815
cjlin1/liblinear,2622,3843,2308,3878,5408,1228
ckb-next/ckb-next,7072,5479,6826,2909,4654,5661
ckcr4lyf/evilapplejuice-esp32,,,6735,3223,10000,3813
clab/dynet,7222,3333,10000,,,3000
clangen/musikcube,8105,8988,7637,5986,10000,8428
classicoldsong/apollo,2036,3987,2469,2302,2770,1979
classicube/classicube,9305,8591,8671,7531,7437,8078
cleanflight/cleanflight,,,10000,,,10000
clechasseur/pathcopycopy,10000,10000,,10000,,10000
clemenselflein/openmower,,4984,3543,2143,3889,3520
clementine-player/clementine,3309,5175,5371,5325,4537,3507
cleverraven/cataclysm-dda,773,430,643,1029,1266,511
clibs/clib,3933,5859,2180,1800,5000,1835
clice-io/clice,,,,9837,3290,6125
clickhouse/clickhouse,773,492,562,461,319,390
client9/libinjection,,,,,,
climbsnail/holocubic_aio,10000,9224,8580,5408,10000,8416
cliutils/cli11,5110,2903,3695,2896,4938,3149
cloose/cutemarked,,,,,,
cloudcompare/cloudcompare,6219,7460,5195,5716,4496,5737
cloudef/bemenu,1616,1968,1363,2245,4400,1430
cloudflare/cloudflare-blog,2800,3600,10000,2500,10000,1607
cloudflare/cloudflare-python,,,,,,185
cloudflare/workerd,,1148,1406,850,815,802
cloudius-systems/osv,6129,7653,7908,7767,7229,7187
cloudpipe/cloudpickle,,,,,,
cloudwu/coroutine,,,,,,
cloudwu/mptun,,,,,,
cloudwu/skynet,5875,2414,1612,851,1358,2415
cloverhackycolor/cloverbootloader,3462,6719,7600,4719,2708,3564
clusterlabs/pacemaker,4873,3968,5063,7061,6141,5009
cmacrae/spacebar,9412,6250,,,,8963
cmangos/mangos-classic,4408,4669,3735,2738,4512,3977
cmatsuoka/figlet,,,,,,
cmdbug/yolov5_ncnn,10000,10000,,,,10000
cms-sw/cmssw,1446,2318,2345,2249,2463,1994
cmu-db/15445-bootcamp,,,4824,5000,,4332
cmu-db/bustub,2959,4343,3931,1121,2233,1628
cmu-perceptual-computing-lab/openpose,4090,1467,1562,3333,,2144
cmu-sei/pharos,5938,5139,3889,3515,4669,3527
cmuratori/meow_hash,6800,,,,,6800
cmuratori/refterm,7449,,,,10000,6956
cmus/cmus,2143,2222,2423,4400,5506,1733
cmusphinx/pocketsphinx,,9811,8035,2099,6450,8742
cn-annotation-team/redis7.0-chinese-annotated,8951,1303,1901,5000,10000,1716
cneben/quickqanava,,,,,,
cnjinhao/nana,,,,10000,,10000
cnlohr/ch32fun,,,3098,3364,1350,1834
cnlohr/channel3,,,6250,10000,10000,7222
cnlohr/espusb,,,,,,
cnlohr/mini-rv32ima,,8986,7199,4074,2500,7973
cnlohr/rawdrawandroid,4400,10000,4452,6446,2071,3753
cnr-isti-vclab/meshlab,6505,5648,4660,4232,6402,5941
cnr-isti-vclab/vcglib,3505,2146,1971,4727,8200,2332
cnugteren/clblast,6198,6955,6805,4083,5277,4824
cobaltfusion/debugviewpp,5200,10000,,3061,10000,4556
cocaine/cocaine-core,,,,,,
cockatrice/cockatrice,2927,3158,2269,2789,2854,1861
cococry/leif,,,8416,8414,,8401
cococry/ragnar,,,9009,8710,10000,8956
cocos-bcx/cocos-mainnet,,,,,,
cocos/cocos-engine,494,388,366,1366,1851,340
cocos/cocos4,5431,2505,2041,2106,1646,1806
cocos2d/cocos2d-js,,,,,,
cocos2d/cocos2d-x,5556,,,,,5556
codebutler/firesheep,,,,,,
codeplea/genann,,,,,,
codeplea/tinyexpr,3878,10000,,5000,10000,2562
codetest-studygroup/code-test-study,1347,3750,,,,1329
codewithharry/the-ultimate-c-programming-course,,,,5556,,5556
codinggay/blackdex,6806,10000,,,,7004
codr7/hacktical-c,,,,,9638,9638
codykociemba/nolongerevil-thermostat,,,,,2803,2803
coin-or/ipopt,9791,9584,7379,7424,8133,9198
cokemine/serverstatus-hotaru,6575,6800,,,,6543
colinhacks/zod,,,,,,770
colinianking/stress-ng,9179,9729,9769,9673,9810,9738
collaboraonline/online,821,1008,774,606,530,588
colleagueriley/rgfw,,,9719,9133,7261,8036
collectd/collectd,3547,1900,5934,3817,2834,2882
collin80/savvycan,2886,4506,4761,2314,1632,2777
colmap/colmap,2995,4211,6499,3359,3987,3815
colobot/colobot,3415,5547,5857,4406,1860,3461
colorjs/color-name,,,,,,5035
comex/rust-shlex,,,,,,3358
commaai/panda,2028,2541,2778,2074,2522,2191
commonmark/cmark,4168,5859,3850,2734,2245,2583
comodosecurity/openedr,,5571,10000,10000,,4741
component/escape-html,,,,,,5000
component/toidentifier,,,,,,9756
concurrencykit/ck,2245,2066,4400,2152,1837,715
conemu/conemu,9503,4584,5000,,10000,8283
confettifx/the-forge,5198,3346,,5471,3156,3692
conformal/spectrwm,3979,4259,7812,5702,9460,6440
conorpp/u2f-zero,,10000,,,,10000
const-me/whisper,,,10000,,,10000
containers/bubblewrap,7479,5409,1837,5952,10000,4992
containers/crun,6985,3869,4985,4040,4395,4806
contiki-ng/contiki-ng,1429,2361,2460,2524,2534,1833
contiki-os/contiki,,,,,,
contour-terminal/contour,7855,8265,6039,4368,2924,6490
conventional-changelog/commitlint,,,,,,403
conventional-changelog/conventional-changelog,,,,,,2430
coolight7/musicxx,,,10000,10000,10000,10000
coolsnowwolf/lede,1747,1221,1342,3340,3312,1670
coop-deluxe/sm64coopdx,5306,1320,2549,4559,1990,2419
copernicamarketingsoftware/php-cpp,3333,4603,6016,5644,8347,4913
copperspice/copperspice,7431,5463,6205,7815,7468,6843
coqui-ai/stt,3906,4215,2562,,,3660
coreboot/coreboot,765,585,663,631,1224,507
corellium/projectsandcastle,,,,,,
coreutils/coreutils,3928,4774,4284,3507,3130,3554
coronalabs/corona,4257,3755,2837,2710,2714,2893
corosync/corosync,3908,5510,4922,4183,7606,5049
corsix/amx,,7037,10000,10000,,8504
corvusoft/restbed,3550,2500,,7689,10000,4806
cosmiconfig/cosmiconfig,,,,,,1078
cosmos72/twin,10000,10000,10000,,10000,10000
cossacklabs/themis,5781,3715,2308,3750,,3739
coturn/coturn,3285,2096,2379,1786,1897,1384
couchbase/forestdb,,,,,,
covesa/vsomeip,1667,3333,1176,843,1835,701
cowtoolz/webcamize,,,10000,10000,10000,10000
cp-algorithms/cp-algorithms,3710,3491,1412,2712,1218,1258
cpburnz/python-pathspec,,,,,,7708
cpeditor/cpeditor,5671,6768,3218,6489,3333,5452
cppcon/cppcon2014,,,,,,
cppcon/cppcon2015,,,,,,
cppcon/cppcon2016,,,,,,
cppcon/cppcon2018,,,,,,
cppcon/cppcon2020,,,,,,
cppla/serverstatus,6510,6504,9311,10000,10000,7945
cpputest/cpputest,2907,6007,5385,3912,2602,4539
cpq/bare-metal-programming-guide,,9679,8785,2800,7812,8291
cpvrlab/imageplay,,,,,,
cr-marcstevens/sha1collisiondetection,,,,,10000,10000
cra-ros-pkg/robot_localization,2449,2111,1429,2704,4400,1694
cracked5pider/stardust,,,,5000,8025,6533
crankyoldgit/irremoteesp8266,5605,5076,4102,1667,1300,4491
crate-py/rpds,,,,,,4049
cratercrash/godot-orchestrator,,,7763,9828,9070,9382
crawl/crawl,1784,2414,2151,2262,2618,1188
crementif/botw-bettervr,10000,10000,7429,10000,7400,7848
criterion-rs/criterion.rs,,,,,,1921
crmulliner/adbi,,,,,,
crosire/blink,,5000,10000,,,5408
crosire/d3d8to9,,5556,3800,6401,3186,2861
crosire/reshade,9567,9707,8621,8922,8115,9056
crossbeam-rs/crossbeam,,,,,,441
crosspoint-reader/crosspoint-reader,,,,,5011,5011
croteam-official/serious-engine,,,,,,
crowcpp/crow,4296,1998,2594,1590,1800,1614
