repo,value_class,host,creators,origin,known_funders,repo_tm,repo_tm_owner,repo_tm_owner_domain,repo_tm_owner_type,repo_confidence,repo_reason,user,user_name,user_type,user_owner,user_owner_name,user_owner_domain,user_owner_type,user_tm,user_tm_owner,user_tm_owner_domain,user_tm_owner_type,user_confidence,user_reason,checked_at
aio-libs/propcache,B,,,,,,,,community,90,inherited from owner mapping (aio-libs),aio-libs,aio-libs,Organization,aio-libs,aio-libs,,community,,,,community,90,Python asyncio community collective,2026-04-27T22:41:10Z
aio-libs/pytest-aiohttp,D,,,,,,,,community,90,inherited from owner mapping (aio-libs),aio-libs,aio-libs,Organization,aio-libs,aio-libs,,community,,,,community,90,Python asyncio community collective,2026-04-27T22:41:10Z
aio-libs/yarl,B,,,,,,,,community,90,inherited from owner mapping (aio-libs),aio-libs,aio-libs,Organization,aio-libs,aio-libs,,community,,,,community,90,Python asyncio community collective,2026-04-27T22:41:10Z
aiortc/aioquic,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aiortc,,,,,,,,,,,,,2026-04-27T23:00:00Z
aiortc/pylsqpack,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aiortc,,,,,,,,,,,,,2026-04-27T23:00:00Z
airbnb/babel-plugin-dynamic-import-node,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),airbnb,,,,,,,,,,,,,2026-04-27T23:00:00Z
airbnb/enzyme,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),airbnb,,,,,,,,,,,,,2026-04-27T23:00:00Z
airbnb/javascript,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),airbnb,,,,,,,,,,,,,2026-04-27T23:00:00Z
airbnb/js-shims,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),airbnb,,,,,,,,,,,,,2026-04-27T23:00:00Z
airbnb/lottie-web,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),airbnb,,,,,,,,,,,,,2026-04-27T23:00:00Z
airbnb/prop-types,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),airbnb,,,,,,,,,,,,,2026-04-27T23:00:00Z
airbytehq/airbyte-api-python-sdk,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),airbytehq,,,,,,,,,,,,,2026-04-27T23:00:00Z
aisk/rust-ping,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aisk,,,,,,,,,,,,,2026-04-27T23:00:00Z
ajafff/tsutils,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),ajafff,,,,,,,,,,,,,2026-04-27T23:00:00Z
ajkaijanaho/dctrl-tools,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),ajkaijanaho,,,,,,,,,,,,,2026-04-27T23:00:00Z
ajv-validator/ajv,A,,,,,Ajv,Evgeny Poberezkin,ajv.js.org,community,90,inherited from owner mapping (ajv-validator),ajv-validator,Ajv JSON schema validator,Organization,ajv-validator,Ajv,ajv.js.org,community,Ajv,Evgeny Poberezkin,ajv.js.org,community,90,JSON Schema validator project,2026-04-27T22:41:10Z
ajv-validator/ajv-draft-04,D,,,,,Ajv,Evgeny Poberezkin,,community,90,inherited from owner mapping (ajv-validator),ajv-validator,Ajv JSON schema validator,Organization,ajv-validator,Ajv,ajv.js.org,community,Ajv,Evgeny Poberezkin,ajv.js.org,community,90,JSON Schema validator project,2026-04-27T22:41:10Z
ajv-validator/ajv-formats,B,,,,,Ajv,Evgeny Poberezkin,ajv.js.org,community,90,inherited from owner mapping (ajv-validator),ajv-validator,Ajv JSON schema validator,Organization,ajv-validator,Ajv,ajv.js.org,community,Ajv,Evgeny Poberezkin,ajv.js.org,community,90,JSON Schema validator project,2026-04-27T22:41:10Z
akamai/akamaiopen-edgegrid-python,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akamai,,,,,,,,,,,,,2026-04-27T23:00:00Z
akheron/jansson,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akheron,,,,,,,,,,,,,2026-04-27T23:00:00Z
akhilles/crc-catalog,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akhilles,,,,,,,,,,,,,2026-04-27T23:00:00Z
akiran/can-use-dom,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akiran,,,,,,,,,,,,,2026-04-27T23:00:00Z
akiran/json2mq,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akiran,,,,,,,,,,,,,2026-04-27T23:00:00Z
akiran/react-slick,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akiran,,,,,,,,,,,,,2026-04-27T23:00:00Z
akiran/string-convert,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akiran,,,,,,,,,,,,,2026-04-27T23:00:00Z
akoumjian/datefinder,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akoumjian,,,,,,,,,,,,,2026-04-27T23:00:00Z
akubera/bigdecimal-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),akubera,,,,,,,,,,,,,2026-04-27T23:00:00Z
al45tair/netifaces,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),al45tair,,,,,,,,,,,,,2026-04-27T23:00:00Z
al8n/fs4-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),al8n,,,,,,,,,,,,,2026-04-27T23:00:00Z
alacritty/crossfont,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alacritty,,,,,,,,,,,,,2026-04-27T23:00:00Z
alacritty/vte,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alacritty,,,,,,,,,,,,,2026-04-27T23:00:00Z
alampros/react-confetti,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alampros,,,,,,,,,,,,,2026-04-27T23:00:00Z
alangpierce/sucrase,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alangpierce,,,,,,,,,,,,,2026-04-27T23:00:00Z
alanxz/rabbitmq-c,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alanxz,,,,,,,,,,,,,2026-04-27T23:00:00Z
albell/parse-srcset,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),albell,,,,,,,,,,,,,2026-04-27T23:00:00Z
aldanor/fast-float-rust,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aldanor,,,,,,,,,,,,,2026-04-27T23:00:00Z
aldanor/qoi-rust,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aldanor,,,,,,,,,,,,,2026-04-27T23:00:00Z
aldaronlau/png_pong,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aldaronlau,,,,,,,,,,,,,2026-04-27T23:00:00Z
aleclarson/vite-tsconfig-paths,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aleclarson,,,,,,,,,,,,,2026-04-27T23:00:00Z
alecmocatta/cap,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alecmocatta,,,,,,,,,,,,,2026-04-27T23:00:00Z
alecmocatta/replace_with,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alecmocatta,,,,,,,,,,,,,2026-04-27T23:00:00Z
aleph-alpha/ts-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aleph-alpha,,,,,,,,,,,,,2026-04-27T23:00:00Z
alephalpha/build-time,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alephalpha,,,,,,,,,,,,,2026-04-27T23:00:00Z
aleshaoleg/postcss-sass,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aleshaoleg,,,,,,,,,,,,,2026-04-27T23:00:00Z
alex-d/check-disk-space,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alex-d,,,,,,,,,,,,,2026-04-27T23:00:00Z
alex/rust-asn1,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alex,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexanderlukanin13/coolname,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexanderlukanin13,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexbrazier/simple-update-notifier,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexbrazier,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexcrichton/brotli2-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/bufstream,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/bzip2-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/curl-rust,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/dlmalloc-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/filetime,C,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/futures-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/gcc-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/nghttp2-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/openssl-src-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/scoped-tls,C,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/ssh2-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/tar-rs,B,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/wait-timeout,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrichton/xz2-rs,D,,Alex Crichton,,,,,,individual,90,inherited from owner mapping (alexcrichton),alexcrichton,Alex Crichton,User,alexcrichton,Alex Crichton,alexcrichton.com,individual,,,alexcrichton.com,individual,90,solo Rust maintainer (ex-Mozilla),2026-04-27T22:41:10Z
alexcrist/json-to-pretty-yaml,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexcrist,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexei/sprintf.js,B,,Alexei,,,,,,individual,30,inherited from owner mapping (alexei),alexei,Alexandru Mărășteanu,User,alexei,Alexei,,individual,,,,individual,30,solo maintainer,2026-04-27T22:41:10Z
alexeyraspopov/picocolors,A,,Alexey Raspopov,,,,,,individual,90,inherited from owner mapping (alexeyraspopov),alexeyraspopov,Oleksii,User,alexeyraspopov,Alexey Raspopov,,individual,,,,individual,90,solo maintainer (picocolors),2026-04-27T22:41:10Z
alexgorbatchev/crc,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexgorbatchev,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexheretic/ab-glyph,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexheretic,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexheretic/linked-hash-set,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexheretic,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexheretic/owned-ttf-parser,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexheretic,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexhuszagh/assert_float_eq,D,,Alex Huszagh,,,,,,individual,90,inherited from owner mapping (alexhuszagh),alexhuszagh,Alexander Huszagh,User,alexhuszagh,Alex Huszagh,,individual,,,,individual,90,solo Rust maintainer (rust-lexical),2026-04-27T22:41:10Z
alexhuszagh/fast-float-rust,D,,Alex Huszagh,,,,,,individual,90,inherited from owner mapping (alexhuszagh),alexhuszagh,Alexander Huszagh,User,alexhuszagh,Alex Huszagh,,individual,,,,individual,90,solo Rust maintainer (rust-lexical),2026-04-27T22:41:10Z
alexhuszagh/float16,C,,Alex Huszagh,,,,,,individual,90,inherited from owner mapping (alexhuszagh),alexhuszagh,Alexander Huszagh,User,alexhuszagh,Alex Huszagh,,individual,,,,individual,90,solo Rust maintainer (rust-lexical),2026-04-27T22:41:10Z
alexhuszagh/i256-rs,D,,Alex Huszagh,,,,,,individual,90,inherited from owner mapping (alexhuszagh),alexhuszagh,Alexander Huszagh,User,alexhuszagh,Alex Huszagh,,individual,,,,individual,90,solo Rust maintainer (rust-lexical),2026-04-27T22:41:10Z
alexhuszagh/minimal-lexical,C,,Alex Huszagh,,,,,,individual,90,inherited from owner mapping (alexhuszagh),alexhuszagh,Alexander Huszagh,User,alexhuszagh,Alex Huszagh,,individual,,,,individual,90,solo Rust maintainer (rust-lexical),2026-04-27T22:41:10Z
alexhuszagh/rust-lexical,B,,Alex Huszagh,,,,,,individual,90,inherited from owner mapping (alexhuszagh),alexhuszagh,Alexander Huszagh,User,alexhuszagh,Alex Huszagh,,individual,,,,individual,90,solo Rust maintainer (rust-lexical),2026-04-27T22:41:10Z
alexindigo/asynckit,B,,Alex Indigo,,,,,,individual,60,inherited from owner mapping (alexindigo),alexindigo,Alex Indigo,User,alexindigo,Alex Indigo,,individual,,,,individual,60,solo maintainer,2026-04-27T22:41:10Z
alexliesenfeld/async-object-pool,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexliesenfeld,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexliesenfeld/tls-detect-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexliesenfeld,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexmojaki/eval_type_backport,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexmojaki,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexmojaki/executing,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexmojaki,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexmojaki/pure_eval,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexmojaki,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexmojaki/stack_data,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexmojaki,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexpasmantier/rust-devicons,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexpasmantier,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexreardon/css-box-model,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexreardon,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexreardon/memoize-one,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexreardon,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexreardon/raf-schd,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexreardon,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexreardon/tiny-invariant,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexreardon,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexreardon/tiny-warning,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexreardon,,,,,,,,,,,,,2026-04-27T23:00:00Z
alexreardon/use-memo-one,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alexreardon,,,,,,,,,,,,,2026-04-27T23:00:00Z
alfg/mp4-rust,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alfg,,,,,,,,,,,,,2026-04-27T23:00:00Z
alfiedotwtf/file-lock,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alfiedotwtf,,,,,,,,,,,,,2026-04-27T23:00:00Z
algesten/qstring,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),algesten,,,,,,,,,,,,,2026-04-27T23:00:00Z
algesten/ureq,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),algesten,,,,,,,,,,,,,2026-04-27T23:00:00Z
algesten/ureq-proto,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),algesten,,,,,,,,,,,,,2026-04-27T23:00:00Z
algesten/utf8-zero,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),algesten,,,,,,,,,,,,,2026-04-27T23:00:00Z
algolia/algoliasearch-client-javascript,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),algolia,,,,,,,,,,,,,2026-04-27T23:00:00Z
algolia/react-element-to-jsx-string,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),algolia,,,,,,,,,,,,,2026-04-27T23:00:00Z
alignof/raki,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alignof,,,,,,,,,,,,,2026-04-27T23:00:00Z
alir3z4/html2text,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alir3z4,,,,,,,,,,,,,2026-04-27T23:00:00Z
alisaifee/flask-limiter,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alisaifee,,,,,,,,,,,,,2026-04-27T23:00:00Z
aliyun/aliyun-openapi-python-sdk,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aliyun,,,,,,,,,,,,,2026-04-27T23:00:00Z
alkaline-ml/pmdarima,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alkaline-ml,,,,,,,,,,,,,2026-04-27T23:00:00Z
alkis/decimal,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alkis,,,,,,,,,,,,,2026-04-27T23:00:00Z
allan2/dotenvy,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),allan2,,,,,,,,,,,,,2026-04-27T23:00:00Z
allenap/shell-quote,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),allenap,,,,,,,,,,,,,2026-04-27T23:00:00Z
alliefitter/boto3_type_annotations,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alliefitter,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/alloy,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/chains,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/core,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/eips,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/hardforks,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/nybbles,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/rlp,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/svm-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
alloy-rs/trie,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alloy-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
allure-framework/allure-python,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),allure-framework,,,,,,,,,,,,,2026-04-27T23:00:00Z
almindor/mipidsi,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),almindor,,,,,,,,,,,,,2026-04-27T23:00:00Z
alonreznik/dynamodb-json,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alonreznik,,,,,,,,,,,,,2026-04-27T23:00:00Z
aloso/lexical-sort,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),aloso,,,,,,,,,,,,,2026-04-27T23:00:00Z
alphagov/notifications-node-client,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),alphagov,,,,,,,,,,,,,2026-04-27T23:00:00Z
altf02/x11-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),altf02,,,,,,,,,,,,,2026-04-27T23:00:00Z
althonos/blanket,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),althonos,,,,,,,,,,,,,2026-04-27T23:00:00Z
altsysrq/rusty-fork,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),altsysrq,,,,,,,,,,,,,2026-04-27T23:00:00Z
amanieu/atomic-rs,D,,Amanieu d'Antras,,,,,,individual,90,inherited from owner mapping (amanieu),amanieu,Amanieu d'Antras,User,amanieu,Amanieu d'Antras,,individual,,,,individual,90,solo Rust maintainer (parking_lot/hashbrown),2026-04-27T22:41:10Z
