"user","user_id","user_type","name","company","blog","domain","is_verified","foundation","followers","public_repos","source"
"apify","24586296","Organization","Apify","","https://apify.com/","apify.com","True","","1749","211","db"
"apifytech","","","","","","","False","","","",""
"apigee-127","","","","","","","False","","","",""
"apis-guru","10975548","Organization","APIs.guru","","https://apis.guru","","False","","145","24","db"
"apm-js-collab","","","","","","","False","","","",""
"apocas","597413","User","Pedro Dias","team.blue","","","False","","342","93","db"
"apollo-server-integrations","","","","","","","False","","","",""
"apollographql","17189275","Organization","Apollo GraphQL","","https://apollographql.com","","False","","1467","236","db"
"apollostack","","","","","","","False","","","",""
"apostrophecms","12648958","Organization","Apostrophe Technologies","","https://apostrophecms.com","apostrophecms.com","True","","100","105","db"
"appium","3221291","Organization","Appium","","http://appium.io","","False","","1255","107","db"
"appius","","","","","","","False","","","",""
"apple","10639145","Organization","Apple","","https://apple.com","apple.com","True","","35788","396","db"
"appleple","","","","","","","False","","","",""
"appvision-gmbh","","","","","","","False","","","",""
"apsl","469968","Organization","APSL","","https://apsl.tech","","False","","49","381","db"
"aptos-labs","99841612","Organization","Aptos Labs","","https://aptoslabs.com","aptoslabs.com","True","","5900","184","db"
"ar4s","","","","","","","False","","","",""
"ar90n","","","","","","","False","","","",""
"arackaf","11261266","User","Adam Rackis","","https://adamrackis.dev/","","False","","707","159","db"
"aralroca","13313058","User","Aral Roca Gomez","","https://aralroca.com","","False","","398","59","db"
"arangodb","5547849","Organization","ArangoDB","","https://www.arangodb.com","arangodb.com","True","","167","109","db"
"arantes555","","","","","","","False","","","",""
"aravindnc","","","","","","","False","","","",""
"arb","1591483","User","Adam Bretz","@Webflow","","","False","","153","74","db"
"arc-blroth","","","","","","","False","","","",""
"arcane-rs","","","","","","","False","","","",""
"arcanis","1037931","User","Maël Nison","@mistralai","https://mael.dev","","False","","1926","337","db"
"archco","","","","","","","False","","","",""
"archfz","","","","","","","False","","","",""
"architect","29821507","Organization","Architect","","https://arc.codes","","False","","81","65","db"
"architest","","","","","","","False","","","",""
"archiverjs","10393396","Organization","Archiver","","https://archiverjs.com","archiverjs.com","True","","9","7","db"
"arcnmx","","","","","","","False","","","",""
"ardaku","","","","","","","False","","","",""
"ardatan","20847995","User","Arda TANRIKULU","@the-guild-org","http://the-guild.dev/","","False","","778","153","db"
"ardeois","","","","","","","False","","","",""
"aredridel","","","","","","","False","","","",""
"arefaslani","","","","","","","False","","","",""
"arekinath","","","","","","","False","","","",""
"aresio","","","","","","","False","","","",""
"argmin-rs","41537763","Organization","argmin","","https://argmin-rs.org","","False","","30","7","db"
"argos-ci","24552866","Organization","Argos","","https://argos-ci.com","argos-ci.com","True","","83","16","db"
"argosopentech","48267258","User","Argos Open Tech","","www.argosopentech.com","","False","","240","89","db"
"argv-minus-one","","","","","","","False","","","",""
"ariakit","40200111","Organization","Ariakit","","https://ariakit.org","ariakit.org","True","","106","1","db"
"ariaminaei","593118","User","Aria","","","","False","","534","79","db"
"arijit79","","","","","","","False","","","",""
"ariperkkio","","","","","","","False","","","",""
"arktypeio","52057462","Organization","ArkType","","https://arktype.io","","False","","84","3","db"
"arkworks-rs","70917002","Organization","arkworks","","arkworks.rs","arkworks.rs","True","","1097","28","db"
"armed","","","","","","","False","","","",""
"armmaster17","","","","","","","False","","","",""
"armmbed","8916057","Organization","Arm Mbed","","","","False","","553","682","db"
"arnaudbenard","","","","","","","False","","","",""
"arnavion","","","","","","","False","","","",""
"arnelenero","","","","","","","False","","","",""
"arnog","760798","User","Arno Gourdol","","arno.org","","False","","178","28","db"
"arnohaase","","","","","","","False","","","",""
"arogozhnikov","6318811","User","Alex Rogozhnikov","","https://arogozhnikov.github.io","","False","","1919","53","db"
"aroneous","","","","","","","False","","","",""
"arqex","6509397","User","Javier Marquez","","http://arqex.com","","False","","103","87","db"
"arrow-py","68518399","Organization","Arrow","","https://arrow.readthedocs.io","","False","","16","1","db"
"arsenetar","1545435","User","Andrew Senetar","","blog.voltaicideas.net","","False","","141","12","db"
"arsenyinfo","","","","","","","False","","","",""
"arshaw","","","","","","","False","","","",""
"art0rz","","","","","","","False","","","",""
"artberri","454523","User","Alberto Varela","@better-half","https://www.albertovarela.net/","","False","","0","44","db"
"artem-babich","","","","","","","False","","","",""
"artem-karpenko","","","","","","","False","","","",""
"artembatura","","","","","","","False","","","",""
"artemmavrin","","","","","","","False","","","",""
"arteria","","","","","","","False","","","",""
"artf","11614725","User","Artur Arseniev","@grapesjs","","","False","","1613","20","db"
"arthurbergmz","","","","","","","False","","","",""
"arthurbernard1","","","","","","","False","","","",""
"arthurfiorette","47537704","User","Arthur Fiorette","@ZephyrCloudIO @kitajs","arthur.place","","False","","597","56","db"
"arthurprs","","","","","","","False","","","",""
"arthurvr","6025224","User","Arthur Verschaeve","","http://twitter.com/arthur_versch","","False","","1468","179","db"
"artichoke","52906958","Organization","Artichoke Ruby","","https://www.artichokeruby.org","artichokeruby.org","True","","36","41","db"
"artificerentertainment","","","","","","","False","","","",""
"artilleryio","12608521","Organization","Artillery","","https://www.artillery.io","","False","","105","45","db"
"arturkovacs","","","","","","","False","","","",""
"artus-cli","","","","","","","False","","","",""
"artusjs","","","","","","","False","","","",""
"arundo","12043257","Organization","Arundo Analytics","","https://arundo.com","arundo.com","True","","31","35","db"
"arve0","","","","","","","False","","","",""
"arvinxx","28616219","User","Arvin Xu","","","","False","","2054","99","db"
"arviz-devs","13554846","Organization","ArviZ","","https://www.arviz.org","","False","","83","30","db"
"arvkevi","","","","","","","False","","","",""
"arweaveteam","31965957","Organization","Arweave","","https://arweave.org","arweave.org","True","","334","48","db"
"as1100k","","","","","","","False","","","",""
"asaianudeep","","","","","","","False","","","",""
"asamuzak","","","","","","","False","","","",""
"asana","","","","","","","False","","","",""
"asapach","1755336","User","Aliaksei Sapach","EPAM Systems","","","False","","79","14","db"
"asciidoctor","3137042","Organization","Asciidoctor","","https://asciidoctor.org","","False","","438","83","db"
"asciimoo","20240","User","Adam Tauber","","","","False","","1309","71","db"
"ascoders","7970947","User","黄子毅","Bytedance","https://github.com/ascoders/weekly","","False","","3899","88","db"
"aseemk","","","","","","","False","","","",""
"asfktz","199747","User","Asaf Katz","tasq.ai","https://twitter.com/asfktz","","False","","85","108","db"
"ash-rs","103103893","Organization","","","","","False","","20","1","db"
"ashaffer","","","","","","","False","","","",""
"ashi009","","","","","","","False","","","",""
"ashiina","","","","","","","False","","","",""
"ashleygwilliams","1163554","User","ashley williams","","","","False","","5085","374","db"
"ashleysommer","","","","","","","False","","","",""
"ashupp","","","","","","","False","","","",""
"ask","1558","User","Ask Solem","@robinhoodmarkets ","http://twitter.com/asksol","","False","","2035","86","db"
"askama-rs","173069272","Organization","Askama","","https://askama.rs/","","False","","11","6","db"
"aslemammad","","","","","","","False","","","",""
"aslushnikov","746130","User","Andrey Lushnikov","@degulabs ","aslushnikov.com","","False","","2079","163","db"
"asmcrypto","","","","","","","False","","","",""
"asmyshlyaev177","","","","","","","False","","","",""
"asomers","129721","User","Alan Somers","","","","False","","175","160","db"
"asottile","1810591","User","anthony sottile","","","","False","","5995","76","db"
"aspecto-io","","","","","","","False","","","",""
"aspectunk","","","","","","","False","","","",""
"aspida","56172929","Organization","aspida","","","","False","","9","12","db"
"aspnet","6476660","Organization","ASP.NET","","https://www.asp.net/","asp.net","True","","1353","112","db"
"assafshocher","","","","","","","False","","","",""
"assemble","2645080","Organization","Assemble","","http://assemble.io","assemble.io","True","","37","76","db"
"assemblyai","","","","","","","False","","","",""
"assemblyscript","28916798","Organization","The AssemblyScript Project","","https://www.assemblyscript.org","assemblyscript.org","True","","870","17","db"
"assert-rs","","","","","","","False","","","",""
"assertpy","","","","","","","False","","","",""
"assetsjs","","","","","","","False","","","",""
"assistunion","","","","","","","False","","","",""
"ast-grep","114017360","Organization","","","https://ast-grep.github.io","","False","","126","16","db"
"astahmer","47224540","User","Alexandre Stahmer","","https://astahmer.dev","","False","","343","126","db"
"astanin","71802","User","Sergey Astanin","","","","False","","81","36","db"
"asteasolutions","5244095","Organization","Astea Solutions","","http://asteasolutions.com/","","False","","10","38","db"
"astefanutti","366207","User","Antonin Stefanutti","Red Hat","https://ttt.io","","False","","276","37","db"
"asteroid-team","60572602","Organization","","","","","False","","48","9","db"
"astonbitecode","","","","","","","False","","","",""
"astral-sh","115962839","Organization","Astral","","https://astral.sh","astral.sh","True","","9158","65","db"
"astraw38","","","","","","","False","","","",""
